id	packet_count
21151	11401	67
20301	21631	66
60001	21031	66
31131	50331	66
60331	61931	66
22431	20711	66
22231	22531	66
61831	61731	66
10501	20251	66
11001	21931	66
60831	61831	66
21831	20641	65
30251	21411	65
60731	60431	65
50531	20851	65
20651	22431	65
21411	31301	65
21501	30751	65
21631	22031	65
40031	20651	65
31251	30951	65
10501	60001	65
20651	40031	65
21631	10601	64
60201	30651	64
61631	60531	64
10501	50531	64
60631	11301	63
11401	21031	63
21151	31301	63
60201	31051	63
22131	21931	63
11001	22131	63
22531	10101	63
60731	61431	63
10501	10011	63
60631	60431	62
21501	50131	62
61131	61031	62
30451	11401	62
50531	21251	62
60331	20301	61
61431	61831	61
20851	20541	61
10401	60001	61
21031	21331	61
61731	31301	61
60201	11401	61
10301	10911	60
11301	21931	60
31131	30651	60
21151	60001	60
60931	60431	60
61431	60431	59
10301	20441	59
21831	22131	59
60331	60631	59
22331	21631	59
22031	62231	59
22231	21411	59
50531	50131	59
20301	10201	59
21411	40131	59
11101	11001	59
61031	61931	58
50031	31051	58
60101	30451	58
61131	60831	58
21931	10601	58
20541	62231	57
21631	62231	57
22431	62231	57
61331	20301	57
21031	22331	57
61531	61431	57
60731	21411	57
60331	60431	57
20451	21931	56
21501	20151	56
60531	30451	56
21151	50531	56
40331	20451	56
61231	60831	56
20301	22131	56
60831	61531	56
60201	60431	56
22531	61931	55
21931	22131	55
30651	31051	55
61131	60731	55
61631	60201	55
10101	20151	54
61931	62131	54
60201	30751	54
10101	11001	54
10701	20711	54
21631	22231	54
21501	21251	54
60831	61331	54
61731	60831	54
62231	22531	54
20151	21151	54
20151	20541	53
30751	31051	53
21251	22131	53
60001	61331	53
61031	20031	53
60431	20301	53
50531	30351	53
50531	50031	53
22331	22031	53
61131	61431	52
60201	60831	52
60631	30451	52
60431	61231	52
62131	62231	52
20711	50531	52
21251	20951	52
31251	30751	52
20301	21731	52
61631	21501	52
60331	60531	51
61931	50331	51
30951	30351	51
62131	10401	51
20151	21331	51
30651	30251	51
60931	60731	51
20711	11401	50
50331	21031	50
21631	20151	50
30451	30951	50
20251	22231	50
61331	60831	50
21931	21411	50
20441	21631	49
61831	62031	49
10401	22031	49
40131	20711	49
60001	20151	49
21411	62231	49
40031	60001	49
22131	22531	49
10101	21411	48
60331	60831	48
60331	61731	48
60201	61631	48
50531	21831	48
22131	21631	48
31301	50331	47
21411	10101	47
61631	61131	47
40331	20711	47
60101	30651	47
20541	22131	47
21251	20251	47
60631	30031	47
61331	62131	47
50531	10601	46
22531	21631	46
60431	62031	46
10911	10401	46
60201	20441	46
50231	10101	46
61631	61331	46
62031	20151	46
21411	40231	46
30551	31051	45
61531	22531	45
21031	22131	45
20031	21151	45
40131	21411	45
30031	21411	45
21411	21931	45
20031	31301	45
60201	50331	45
30151	50031	45
60101	50531	45
11001	21631	45
60431	61431	44
30951	31051	44
50031	30651	44
61131	61731	44
61931	20151	44
21411	21501	44
60631	61731	44
60001	60531	44
61631	61831	43
21031	62131	43
20541	22231	43
20551	21631	43
61431	61131	43
40131	60001	43
20641	10801	43
30031	11401	43
20951	31131	43
20711	40331	43
60201	60531	43
22031	20941	42
10101	22531	42
30031	20301	42
11001	21731	42
60531	61431	42
61131	61331	42
10701	40131	42
61831	61531	42
61331	60531	42
60101	30151	42
21731	20641	42
20541	21031	42
20641	21931	42
61331	61431	41
22531	10501	41
31301	20851	41
60931	21411	41
21731	21631	41
30651	20711	41
61631	61231	41
60201	30551	41
31131	30451	40
22331	21031	40
60531	21931	40
21831	40331	40
61431	21411	40
20641	20151	40
20541	21331	40
61931	22231	40
20951	40131	40
60431	60731	40
21251	40031	40
60631	60331	40
22231	20151	40
31251	50531	40
21251	22031	39
21501	30251	39
21331	20541	39
21251	20941	39
61631	60431	39
20651	21731	39
40331	21631	39
10501	21731	39
10301	11301	39
21631	20541	39
60331	61331	39
60101	10601	39
61031	60731	39
20711	21631	39
22031	20711	39
11001	22531	38
60831	60731	38
21331	22331	38
20151	20641	38
60001	30251	38
21411	22031	38
20651	22131	38
21251	22231	38
61531	60831	38
61731	61531	37
60101	60001	37
31301	60631	37
10501	22431	37
20851	31301	37
20851	21931	37
62031	21831	37
30351	30451	37
40131	11101	37
21731	22031	37
60331	61431	36
10401	21411	36
10701	40031	36
31051	50531	36
21501	20641	36
21411	62031	36
60431	61131	36
22231	22331	36
21151	40131	36
61431	20031	36
21931	20151	36
21331	20031	36
61831	10101	36
21731	21411	35
20301	60001	35
10601	21631	35
61331	31301	35
62031	20441	35
60001	62231	35
20551	22431	34
60201	61831	34
61731	60731	34
61631	60731	34
20641	21251	34
61531	61031	33
11301	22231	33
61231	11301	33
22031	40031	33
61531	61831	33
10501	20151	33
11301	40131	33
20541	20151	33
21501	20251	33
10301	20551	33
21501	60931	33
61831	62231	33
21151	22031	33
60931	20031	33
31251	61931	33
20951	20151	33
10401	22431	33
20641	10101	33
40331	20151	33
60631	61431	33
20031	10101	32
61431	60731	32
30451	60631	32
61031	22031	32
61731	61831	31
21731	21251	31
60431	20711	31
30031	11001	31
60101	62131	31
60531	60731	31
60531	61831	31
21031	20541	31
60431	61531	31
22131	62231	31
22431	10101	31
62231	62131	31
20031	60101	30
21631	20641	30
21501	50231	30
20951	50531	30
61131	61531	30
22231	21031	30
21031	10101	30
21731	20941	30
61531	31301	30
21831	21331	30
61931	10101	30
61531	61231	30
30351	20651	30
61631	61031	30
60001	10911	30
40031	21411	30
60001	20951	30
60101	20651	29
61431	61031	29
61931	20641	29
61231	62031	29
10601	20151	29
10011	10201	29
30551	60531	29
10401	21331	29
21731	62231	29
21501	50331	29
31131	11401	29
61831	60731	29
60431	30351	29
50131	50231	29
30951	60631	28
22131	20541	28
61631	61731	28
21331	62231	28
30031	50531	28
21501	21731	28
60101	50331	28
20451	21731	28
60331	60931	28
60101	60531	28
30031	61931	28
22231	22031	28
10501	21631	28
10401	22531	27
20031	50531	27
61331	61131	27
22031	10101	27
30651	30851	27
20851	21331	27
60331	61831	27
10601	10911	27
61431	61531	27
22231	20541	27
20301	31301	27
61231	61831	27
60101	31051	27
11301	21731	27
61931	10401	27
10701	20451	26
60731	61831	26
61431	61231	26
62231	20641	26
30451	60531	26
10501	40331	26
10401	62231	26
50331	30351	26
22231	21631	26
10501	20851	26
62131	22231	26
60731	61531	26
60631	60531	26
21411	20951	26
22231	21331	26
60101	21251	26
20851	10601	26
60001	11001	26
61031	21411	26
20151	20951	25
10301	20451	25
62031	30031	25
11001	11301	25
21251	40131	25
60101	21031	25
20651	21631	25
20451	10101	25
61931	62031	25
20251	20541	25
21151	31131	25
62231	21501	25
21931	21631	25
21931	20541	25
62231	20301	25
11301	22331	25
20031	40131	24
20441	22331	24
60631	60931	24
11301	22131	24
10501	31301	24
61931	30031	24
60431	30031	24
60631	31301	24
60201	60331	24
30031	62031	24
21331	20941	24
60101	61631	24
60201	61431	24
21031	30031	24
20251	50531	23
61031	61831	23
62231	60101	23
10101	20251	23
21631	20441	23
21151	22331	23
21931	22031	23
21931	21331	23
40231	60001	23
22131	22031	23
60431	61331	23
21151	30031	23
20851	11401	23
10011	10101	23
21631	10101	22
61531	21411	22
62131	20551	22
60331	21411	22
60631	60731	22
21931	10101	22
60101	21631	22
60201	30451	22
30951	60431	22
60101	20951	22
21731	20541	22
11301	20301	22
10101	62131	22
60201	61331	22
20711	62131	22
11401	20551	22
50231	31251	22
20541	21251	22
61331	60731	22
50131	30551	21
11301	10401	21
21931	21251	21
62231	21331	21
20301	22331	21
61331	60431	21
21731	10101	21
62031	31131	21
60931	61231	21
30451	60331	21
60931	61531	21
10401	20951	21
61931	21031	21
21331	20251	21
20851	21501	21
11001	21411	20
62231	30031	20
31251	62031	20
60731	61231	20
21731	22331	20
20711	50331	20
60101	21731	20
11301	10601	20
21411	30351	20
61531	22031	20
30151	60531	20
61931	20541	20
22031	20551	20
20651	21931	20
60831	61231	20
21411	22531	20
60331	62031	20
20651	11401	20
11301	22431	20
20151	10101	20
22131	10101	20
61231	20031	20
60101	30551	20
60831	61031	19
10101	21151	19
61131	61231	19
62131	20441	19
20641	20941	19
11001	62231	19
21631	21251	19
21151	10601	19
61831	61031	19
21331	10101	19
61831	61931	19
61131	20031	19
20031	62131	19
10401	10201	19
21411	30031	19
60331	60731	19
62231	20551	19
21251	20851	19
10601	20451	19
10501	21331	19
60001	60831	19
61731	62031	19
20711	60101	19
21411	60201	19
21501	22031	19
61031	61231	19
20441	20151	19
22531	60101	18
60201	30031	18
30031	20651	18
11301	20711	18
21251	21151	18
20031	40331	18
62031	21731	18
61531	62131	18
31251	60431	18
21411	60001	18
31131	20551	18
60431	61831	18
30851	30551	18
61331	61831	18
60101	61731	17
10501	10911	17
30751	30851	17
61331	61531	17
22231	21731	17
62131	11401	17
60201	60731	17
60201	61131	17
10911	50031	17
20851	30031	17
10911	20031	17
31301	50131	17
60201	60931	17
30751	60531	17
60201	21251	17
10911	10801	17
10501	60101	17
60101	60431	17
60731	61031	17
20851	62131	17
20541	11401	17
62231	22331	17
10501	11401	16
50031	31251	16
50331	50031	16
20031	62031	16
31251	20711	16
31251	30251	16
61531	10401	16
62031	20551	16
60101	61331	16
50531	20641	16
22331	20551	15
60101	60331	15
62131	10101	15
31131	20651	15
20541	10101	15
31251	60531	15
11001	40331	15
61831	61231	15
22431	20551	15
20651	21331	15
20451	22331	15
20451	10801	15
60001	50131	15
10401	21031	15
20301	62131	15
21031	21501	15
21151	20541	15
20651	22231	15
31301	60831	15
61331	61731	15
10011	10801	15
40131	20951	15
50031	11401	15
10701	10701	15
30031	21731	15
40331	20551	15
10501	10201	15
11401	61331	15
50331	10601	15
22031	60101	15
61931	21931	14
31301	62031	14
60731	61131	14
31131	50131	14
60001	61931	14
50531	31251	14
22131	40031	14
60201	61031	14
60531	30651	14
60001	61131	14
60001	61431	14
60101	61831	14
21331	30031	14
61631	10401	14
60331	61131	14
40131	21631	14
62131	20651	14
60431	11301	14
21411	20941	14
22231	62031	14
61131	61831	14
21731	20441	14
61731	61231	14
21151	22431	14
31051	30351	14
60631	61831	14
20301	22031	14
21331	21031	14
30351	20031	13
61931	22031	13
40231	21631	13
40031	20031	13
10501	10501	13
11301	11401	13
60631	61131	13
21501	61331	13
50231	60201	13
11301	62031	13
60531	61531	13
21411	21731	13
60101	31251	13
11401	22031	13
60631	60831	13
10911	60101	13
21031	31131	13
60631	31051	13
40131	20031	13
50231	50531	13
60831	21411	13
31301	60931	13
60331	61531	13
61731	61031	13
22031	21031	13
60101	20251	13
30151	60631	12
10801	11101	12
10601	20951	12
60631	61631	12
60931	61031	12
22131	60101	12
60001	60731	12
50131	31251	12
62231	20711	12
61231	20711	12
22431	21631	12
11301	20541	12
61231	31301	12
21831	62231	12
31131	30251	12
11401	20711	12
31131	62031	12
50031	30451	12
20251	10601	12
10601	22531	12
20151	21631	12
31051	20031	12
22531	62031	12
62031	10501	12
22331	30031	12
60531	30551	11
40231	20451	11
21831	20551	11
10911	11201	11
21251	62231	11
60331	11301	11
61331	62231	11
60531	61231	11
50031	50231	11
11001	21251	11
22331	20641	11
21251	20451	11
62131	62031	11
21151	62131	11
11301	20151	11
21411	21631	11
22331	20251	11
22431	10701	11
60201	61531	11
62231	10601	11
40331	20031	11
10701	20651	11
21031	21631	11
30451	60431	11
30551	50131	11
10701	10401	11
22331	10101	11
50331	62031	11
20451	60101	10
60101	21931	10
40131	21931	10
40231	20851	10
62131	20541	10
20551	22231	10
60001	10101	10
40031	20711	10
31301	60531	10
60531	61031	10
20651	22331	10
60731	30031	10
20301	60101	10
10301	20031	10
62131	61931	10
21411	50331	10
31131	21031	10
22031	21501	10
20301	50531	10
11001	22331	10
21931	20641	10
30351	21251	10
21501	10701	10
31251	11401	10
11301	62131	10
60731	20711	10
30651	21031	10
22131	21411	10
22031	21331	10
61831	22131	10
21831	21251	10
60001	61731	9
30351	21631	9
21931	62131	9
60201	61731	9
21631	10701	9
40131	20651	9
20441	62131	9
20651	62131	9
61431	62131	9
21501	22531	9
22531	20641	9
21831	40131	9
11201	11101	9
22031	30031	9
20451	11401	9
20711	31301	9
60631	61031	9
62131	20251	9
10911	50331	9
60831	20031	9
62231	61931	9
61131	61931	9
31051	60431	9
22131	30031	9
31131	10401	9
40231	21931	9
21931	40331	9
61331	61031	9
22531	21031	9
31301	60731	9
21501	10101	9
10101	20551	9
20951	60101	9
60631	30551	9
20031	11401	9
61031	62031	9
20541	62031	9
20031	31131	9
21331	21631	8
50031	30951	8
30951	20711	8
61831	20031	8
61731	10101	8
60631	10101	8
10701	20941	8
20441	11101	8
20251	11301	8
60001	20441	8
21931	62231	8
20031	21731	8
31301	10601	8
40031	20451	8
31131	30951	8
11001	20651	8
60101	61231	8
10101	10701	8
20031	61931	8
20711	62031	8
20711	31131	8
22231	20641	8
10501	21151	8
20031	40231	8
21501	62131	8
60001	20641	8
20301	31131	8
20441	21501	8
10801	10101	8
50031	60331	8
60631	10501	8
20541	61931	8
20441	20941	8
31051	30551	8
10501	22031	8
31251	20031	8
20151	40131	8
61231	21411	8
20451	50531	8
61631	20711	8
60431	61031	8
60001	22031	8
10301	11201	8
21331	21731	8
20551	10101	8
21631	40231	8
60531	31301	8
60101	60731	8
60001	11301	8
21501	31051	7
60631	61531	7
22131	21501	7
60101	61031	7
31301	61331	7
60101	61531	7
21251	21411	7
20441	20251	7
20301	40231	7
61931	22331	7
61931	20651	7
22131	62031	7
20941	10701	7
10701	11201	7
60101	21151	7
21631	60101	7
11301	10101	7
20031	50331	7
22031	20641	7
40031	20551	7
21501	10601	7
22231	10501	7
60201	20851	7
61831	62131	7
10701	21411	7
21411	31131	7
31131	30751	7
22231	20941	7
60331	61231	7
10101	21251	7
60101	20851	7
60331	30451	7
10701	40231	7
60001	20251	7
31131	60531	7
30031	60101	7
11401	60331	7
30031	22031	7
10301	20711	7
21331	20651	7
20851	50531	7
21631	21031	7
20851	62031	7
10401	21501	7
30351	61931	6
50531	62131	6
10101	50331	6
10601	62231	6
60731	10401	6
21501	30451	6
61331	61231	6
22231	10101	6
31301	61431	6
20251	21331	6
10601	21151	6
21031	21931	6
10301	10601	6
40031	20151	6
21501	30951	6
22231	62231	6
60331	20711	6
31301	30851	6
60101	20551	6
31301	20251	6
61931	21151	6
60101	60831	6
20451	31131	6
10911	10101	6
22431	21031	6
20711	30351	6
21831	20541	6
60201	20651	6
61031	10101	6
62131	10501	6
10101	21031	6
20651	10101	6
11301	61931	6
60731	20301	6
40131	21151	6
10401	21151	6
20151	11401	6
60101	60631	6
50231	20031	6
20711	60201	6
21831	10101	6
21501	20951	6
22431	62031	6
10601	10601	6
20301	60201	5
31301	61131	5
10501	22531	5
60931	30451	5
60001	21151	5
10501	31131	5
10101	20851	5
20251	22031	5
60731	31301	5
21331	22531	5
21251	10101	5
21151	62031	5
62231	31131	5
21931	20251	5
20941	22131	5
21331	20551	5
40331	21731	5
10401	31301	5
10801	10701	5
20711	50131	5
11301	21631	5
31051	30451	5
10301	20301	5
60331	61031	5
62231	62031	5
10011	10301	5
60101	50031	5
62031	62131	5
30951	60531	5
11401	60001	5
60531	30031	5
22431	20641	5
20441	10101	5
61531	20031	5
40131	20551	5
50031	20301	5
30151	60431	5
60531	20031	5
20541	20251	5
30351	30951	5
60631	61231	5
11001	20541	5
21331	21501	5
60931	61931	4
20451	40231	4
50531	20651	4
22031	20441	4
20711	10101	4
20651	22531	4
40131	21731	4
10501	20951	4
20941	11001	4
40331	20251	4
31131	61331	4
60201	61231	4
20301	20301	4
61431	20711	4
21731	20451	4
60831	20711	4
11401	61731	4
22531	20441	4
20251	40131	4
20251	10101	4
31131	21151	4
40331	20441	4
50531	30651	4
10401	40231	4
21931	20451	4
62131	30031	4
62231	20451	4
40131	20151	4
21411	31051	4
20301	62031	4
20641	20251	4
30031	20151	4
20851	40031	4
31051	60331	4
21631	20551	4
22131	20251	4
20441	61931	4
21251	21251	4
20441	11401	4
62031	60201	4
50031	10911	4
22231	20551	4
31131	20451	4
10401	10911	4
30031	20551	4
31301	20551	4
22331	20441	4
11001	60001	4
30551	20711	4
30031	30151	4
22531	20541	4
30351	31051	4
21031	61931	3
30651	20301	3
21151	60101	3
31301	61831	3
50531	50531	3
20151	61931	3
31301	61031	3
21631	20941	3
30751	20031	3
22131	20551	3
10601	11101	3
60101	61431	3
30351	10401	3
22131	20941	3
31131	10701	3
11301	22031	3
22131	20711	3
11301	22531	3
21031	62031	3
22431	20541	3
10101	10911	3
11401	50531	3
20151	40231	3
30451	60931	3
10101	20651	3
10501	21931	3
50231	20711	3
10911	21411	3
60531	30351	3
11401	31301	3
60001	60931	3
20151	10701	3
22231	10401	3
61931	20441	3
30251	20031	3
20551	21931	3
20851	22231	3
60331	31301	3
21831	10201	3
31131	22231	3
10101	10101	3
20551	22331	3
20441	20851	3
31251	10501	3
22231	30031	3
31131	60831	3
40331	20941	3
62131	20941	3
60201	30951	3
10501	22131	3
20951	31301	3
20641	61931	3
20251	10701	3
21631	21411	3
21831	20851	3
21931	22531	3
61631	22231	3
11401	20451	3
50331	50231	3
22331	20451	3
62231	11401	3
40131	20451	3
60931	20711	3
11301	40331	3
20251	21501	3
31301	20951	3
60101	22331	2
21411	60531	2
62231	20651	2
21501	21631	2
30651	10601	2
10011	10701	2
10101	21631	2
30551	40231	2
22431	62131	2
30951	50531	2
22231	21151	2
40131	20251	2
22131	20641	2
20551	31131	2
50531	22031	2
20941	31131	2
50031	60531	2
31131	60331	2
20851	31051	2
60631	62131	2
10301	10401	2
11401	21151	2
60001	62031	2
11101	10401	2
40331	21931	2
31131	60431	2
20641	60201	2
30351	30351	2
61231	61931	2
22131	11101	2
31301	60431	2
20301	22431	2
30251	31051	2
30551	20301	2
22431	61931	2
21331	20851	2
22131	20441	2
20651	22031	2
20301	30031	2
61831	20711	2
20641	62131	2
60431	30151	2
11001	11001	2
21831	21411	2
10401	60201	2
20451	30031	2
30451	50031	2
20551	30031	2
61231	30351	2
20641	1	2
20851	22331	2
20451	31251	2
20031	20031	2
20441	60001	2
61831	22531	2
31301	31301	2
21731	62131	2
30351	30251	2
22031	62031	2
10101	31301	2
20251	60101	2
21731	20551	2
60631	30751	2
20941	22231	2
50031	20851	2
21731	11401	2
21831	20651	2
22331	20651	2
21631	20651	2
60001	10701	2
22531	31131	2
50031	10101	2
60001	61231	2
20951	21501	2
31301	61731	2
22331	11101	2
20541	21501	2
60631	30651	2
61931	31301	2
10911	10911	2
61931	11001	2
21411	21411	2
40231	20541	2
20251	22431	2
21931	11401	2
30751	30751	2
31301	61531	2
20651	62031	2
20301	62231	2
40231	20151	2
21031	11301	2
21411	30451	2
22431	20651	2
21251	62131	2
21931	20551	2
62031	61331	2
10601	31131	2
40331	20951	2
62131	11001	2
20711	20711	2
30031	60001	2
10601	10801	2
20251	62231	2
30851	20651	2
20441	60101	2
60101	61131	2
10501	30351	2
31301	22231	2
30751	10501	2
21331	11301	2
20551	20551	2
61931	60201	2
11301	60001	2
21411	11001	2
40331	21031	2
60101	30951	2
20151	30031	1
10101	61931	1
30031	30451	1
parent_id	stats_frssi	1
20151	20151	1
50231	40031	1
20941	60001	1
21031	31301	1
20451	20451	1
21411	31251	1
30251	50131	1
10501	50331	1
31131	50231	1
11301	60331	1
50131	11001	1
10401	20441	1
20551	40131	1
31301	1	1
22531	20451	1
31301	61231	1
11301	30951	1
30351	60631	1
61531	21731	1
30751	20251	1
62031	60631	1
60831	60831	1
10401	31131	1
30651	1	1
60001	30851	1
31131	20251	1
40031	21631	1
30251	10301	1
62131	10601	1
20251	20251	1
61831	10011	1
21151	10701	1
61431	11301	1
10501	20541	1
31131	60931	1
20541	62131	1
30651	20851	1
31051	22031	1
60331	62231	1
62131	21151	1
20651	50531	1
50131	20451	1
60731	20031	1
20541	31131	1
61531	22231	1
22531	21501	1
22431	20441	1
30251	40231	1
60431	30451	1
20251	62131	1
21501	61831	1
20851	20851	1
21411	22431	1
21031	10601	1
30451	10911	1
20551	31301	1
31251	20851	1
61931	61731	1
62231	60831	1
20251	30351	1
61731	20151	1
61331	21731	1
10601	20541	1
60201	50031	1
10101	60201	1
21631	61931	1
30851	30351	1
11401	22331	1
60201	21151	1
61031	30151	1
22231	20651	1
21631	62131	1
21151	40331	1
60931	11301	1
30951	11301	1
30451	10401	1
21831	62131	1
21731	60101	1
11001	22431	1
20441	21411	1
10201	11001	1
60201	20941	1
60331	30351	1
20941	62031	1
20451	22431	1
61931	61531	1
50031	61431	1
40131	10101	1
30351	20451	1
21411	61531	1
50031	20941	1
40231	21031	1
50231	62131	1
20941	40231	1
20251	11401	1
11301	62231	1
40031	20941	1
61931	60431	1
60101	60101	1
20851	11001	1
10601	21501	1
60431	10401	1
60831	21631	1
50331	21731	1
50131	20031	1
21731	21031	1
30031	10101	1
61331	30151	1
30251	10601	1
50231	30151	1
60201	21031	1
60101	20151	1
30451	20651	1
21251	61931	1
21251	22531	1
60201	20451	1
50031	20031	1
20151	62131	1
21031	40031	1
20031	60431	1
30651	10501	1
30031	10601	1
30751	20301	1
30451	20711	1
30651	20651	1
60201	60201	1
22531	62231	1
20641	21631	1
10101	20451	1
62031	61431	1
20641	20641	1
61931	11301	1
60001	22431	1
60101	10701	1
50031	60631	1
21331	61931	1
30851	60201	1
22031	62131	1
62231	21151	1
20151	40031	1
40131	22231	1
30951	61731	1
50331	30451	1
20541	20851	1
62031	31301	1
10101	50531	1
31131	20941	1
10401	10401	1
21831	21031	1
10701	21501	1
62231	20441	1
61631	11301	1
10601	50531	1
22331	62231	1
20951	20951	1
61731	62231	1
60001	62131	1
20711	31251	1
20541	11101	1
40231	21151	1
10501	60201	1
60531	22131	1
20641	60001	1
40231	20551	1
50231	20451	1
61931	61631	1
22531	20651	1
22231	62131	1
30151	11001	1
30551	10101	1
21731	30031	1
61931	61331	1
61931	30151	1
20851	10701	1
21501	40231	1
50331	22531	1
20251	40331	1
20851	40231	1
10201	10201	1
50331	60931	1
30351	10601	1
11001	20151	1
60531	30751	1
21631	62031	1
30751	20451	1
30751	10601	1
30751	50131	1
11301	20551	1
22231	60101	1
22031	20651	1
30551	20251	1
20551	60101	1
40131	20941	1
31131	31131	1
20541	21411	1
50331	21151	1
60831	22131	1
60001	40231	1
61831	22031	1
11301	11001	1
30151	50131	1
60831	11301	1
31301	10701	1
21931	20441	1
62231	20251	1
30751	20711	1
30351	62231	1
30251	20651	1
50331	31051	1
20711	30151	1
22531	62131	1
30751	60631	1
20541	60001	1
20301	50131	1
50031	20251	1
22031	61931	1
21251	22331	1
11201	1	1
20541	30031	1
30451	50531	1
40031	20251	1
30151	10501	1
30651	30651	1
60101	60931	1
62231	11301	1
20641	30031	1
30751	20651	1
30251	10501	1
22331	60931	1
22331	61931	1
50031	22431	1
30251	20711	1
