2014-08-17 22:55:38.238	11101	1	-94	-91	10	124.15	148.31	2.078
2014-08-17 23:10:38.234	11101	1	-94	-97	10	124.23	148.29	2.078
2014-08-17 23:20:24.05	60001	40131	-90	-433	1	297.78	175.6	3.754
2014-08-17 23:25:38.222	11101	1	-94	-94	10	122.15	147.59	2.07
2014-08-17 23:40:38.218	11101	1	-91	-97	10	121.17	147.26	2.07
2014-08-17 23:55:38.223	11101	1	-91	-97	10	68.66	129.59	2.044
2014-08-18 00:10:38.198	11101	1	-94	-97	10	92.03	137.43	2.066
2014-08-18 00:25:38.182	11101	1	-94	-94	10	86.25	135.48	2.059
2014-08-18 00:40:38.178	11101	1	-94	-94	10	62.37	127.42	2.059
2014-08-18 00:55:38.166	11101	1	-94	-94	10	57.77	125.87	2.055
2014-08-18 01:10:38.156	11101	1	-94	-94	10	45.32	121.67	2.055
2014-08-18 01:25:38.139	11101	1	-94	-91	10	37.15	118.92	2.051
2014-08-18 01:40:38.138	11101	1	-94	-97	10	19.86	113.12	2.048
2014-08-18 01:55:38.151	11101	1	-94	-97	10	-11.48	84.39	2.025
2014-08-18 02:01:50.263	50431	30151	-41	-91	11	-39.6	-4.64	-0.999
2014-08-18 02:10:38.118	11101	1	-94	-97	10	6.61	108.59	2.044
2014-08-18 02:25:38.106	11101	1	-94	-91	10	-4.91	97.78	2.04
2014-08-18 02:40:38.106	11101	1	-94	-94	10	-14.23	90.57	2.036
2014-08-18 02:55:38.094	11101	1	-94	-91	10	-22.44	88.25	2.036
2014-08-18 03:10:38.095	11101	1	-94	-97	10	-29.46	79.64	2.033
2014-08-18 03:25:38.094	11101	1	-94	-91	10	-37.7	72.87	2.025
2014-08-18 03:40:38.083	11101	1	-94	-97	10	-38.36	72.4	2.025
2014-08-18 03:55:38.107	11101	1	-94	-97	10	-39.6	63.42	2.004
2014-08-18 04:10:38.079	11101	1	-94	-91	10	-39.6	69.54	2.022
2014-08-18 04:25:38.07	11101	1	-94	-94	10	-39.6	65.84	2.018
2014-08-18 04:40:38.071	11101	1	-94	-91	10	-39.6	64.65	2.015
2014-08-18 04:55:38.066	11101	1	-94	-94	10	-39.6	63.73	2.015
2014-08-18 05:10:38.062	11101	1	-94	-94	10	-39.6	63.05	2.011
2014-08-18 05:25:38.063	11101	1	-94	-94	10	-39.6	62.56	2.007
2014-08-18 05:40:38.075	11101	1	-94	-97	10	-39.6	61.89	2.004
2014-08-18 05:55:38.115	11101	1	-94	-97	10	-39.6	60.24	1.979
2014-08-18 06:10:38.091	11101	1	-94	-97	10	-39.6	61.01	1.993
2014-08-18 06:25:38.106	11101	1	-94	-97	10	-39.6	60.81	1.99
2014-08-18 06:40:38.39	11101	1	-91	-97	10	-39.6	55.32	1.952
2014-08-18 06:55:38.475	11101	1	-94	-97	10	-39.6	54.79	1.942
2014-08-18 06:59:11.815	30951	30151	-76	-75	11	-39.6	-4.64	-0.999
2014-08-18 07:10:38.555	11101	1	-94	-97	10	-39.6	54.45	1.935
2014-08-18 07:25:38.658	11101	1	-94	-94	10	-39.6	54.67	1.925
2014-08-18 07:40:38.754	11101	1	-94	-97	10	-39.6	55.01	1.922
2014-08-18 07:55:38.903	11101	1	-94	-97	10	-39.6	55.92	1.871
2014-08-18 08:10:38.902	11101	1	-94	-97	10	-39.6	55.1	1.909
2014-08-18 08:25:38.966	11101	1	-94	-97	10	-39.6	55.29	1.905
2014-08-18 08:40:39.003	11101	1	-94	-97	10	-39.6	55.25	1.902
2014-08-18 08:55:39.043	11101	1	-94	-97	10	-39.6	54.47	1.896
2014-08-18 09:10:39.086	11101	1	-94	-97	10	-39.6	54.64	1.893
2014-08-18 09:25:39.114	11101	1	-94	-94	10	-39.6	54.14	1.889
2014-08-18 09:40:39.106	11101	1	-94	-88	10	-39.6	53.72	1.889
2014-08-18 09:46:37.795	10601	40131	-68	-85	10	19.82	75.3	0.85
2014-08-18 09:55:39.178	11101	1	-94	-97	10	-39.6	53.43	1.864
2014-08-18 10:10:39.127	11101	1	-94	-94	10	-39.6	53.26	1.883
2014-08-18 10:25:39.146	11101	1	-94	-94	10	-39.6	52.42	1.877
2014-08-18 10:40:39.25	11101	1	-94	-94	10	-39.6	52.05	1.877
2014-08-18 10:55:39.234	11101	1	-94	-94	10	-39.6	52.35	1.874
2014-08-18 11:10:39.27	11101	1	-94	-97	10	-39.6	51.83	1.871
2014-08-18 11:25:39.322	11101	1	-94	-94	10	-39.6	51.28	1.864
2014-08-18 11:40:39.403	11101	1	-94	-94	10	-39.6	51.03	1.861
2014-08-18 11:55:39.586	11101	1	-94	-97	10	-39.6	50.38	1.84
2014-08-18 12:10:39.647	11101	1	-94	-94	10	-39.6	50.58	1.855
2014-08-18 12:25:39.646	11101	1	-94	-94	10	-39.6	50.05	1.852
2014-08-18 12:40:39.711	11101	1	-94	-97	10	-39.6	49.42	1.849
2014-08-18 12:55:39.802	11101	1	-94	-91	10	-39.6	49.09	1.84
2014-08-18 13:10:40.01	11101	1	-94	-97	10	-39.6	48.66	1.84
2014-08-18 13:25:40.21	11101	1	-94	-97	10	-39.6	48.43	1.834
2014-08-18 13:40:40.398	11101	1	-88	-91	10	-39.6	48.14	1.831
2014-08-18 13:55:40.682	11101	1	-94	-97	10	-39.6	47.42	1.805
2014-08-18 14:10:40.943	11101	1	-94	-97	10	-39.6	47.14	1.822
2014-08-18 19:32:05.547	50431	30351	-34	-70	10	-39.6	-4.64	-0.999
2014-08-18 23:26:17.614	30651	31131	-82	-64	11	-39.6	-4.64	-0.999
2014-08-19 10:26:40.89	21151	20711	-73	-62	11	-39.6	-4.64	-0.999
2014-08-19 16:38:56.531	31131	20031	-91	-97	13	-39.6	-4.64	-0.999
2014-08-20 05:31:36.106	50231	50031	-92	-92	10	-39.6	-4.64	-0.999
2014-08-20 17:49:01.326	20851	20651	-71	-64	13	-39.6	-4.64	-0.999
2014-08-21 02:44:15.947	30951	50031	-45	-90	13	-39.6	-4.64	-0.999
2014-08-21 09:42:58.331	20031	21251	-74	-97	10	-39.6	-4.64	-0.999
2014-08-21 09:58:40.318	10911	10501	-91	-88	10	23.11	100.04	3.382
2014-08-21 10:13:38.154	10911	10501	-88	-88	10	24.02	100.19	3.382
2014-08-21 10:28:36.722	10911	10601	-94	-97	10	24.36	100.14	3.382
2014-08-21 10:43:34.622	10911	10501	-91	-97	10	24.72	100.02	3.303
2014-08-21 11:45:40.059	20651	10501	-85	-79	11	-39.6	-4.64	-0.999
2014-08-21 15:35:58.091	20951	21251	-72	-68	10	-39.6	-4.64	-0.999
2014-08-21 20:32:04.038	50431	30351	-39	-82	15	-39.6	-4.64	-0.999
2014-08-21 23:10:15.043	60001	10601	-82	-97	14	26.88	115.53	2.208
2014-08-21 23:55:12.954	60001	10501	-85	-88	12	20.81	110.14	2.221
2014-08-22 00:10:14.979	60001	10501	-85	-85	13	20.81	108.71	2.221
2014-08-22 00:25:17.955	60001	10501	-85	-97	13	20.75	113.18	2.217
2014-08-22 00:40:15.895	60001	10501	-85	-97	13	20.76	113.46	2.212
2014-08-22 00:55:15.766	60001	10501	-85	-88	13	20.79	113.47	2.204
2014-08-22 01:10:14.791	60001	10501	-85	-97	11	109.62	143.46	2.153
2014-08-22 01:25:12.903	60001	10501	-85	-88	13	21.15	113.59	2.17
2014-08-22 01:40:19.658	60001	10501	-85	-85	12	20.74	113.45	2.2
2014-08-22 01:55:20.755	60001	10501	-85	-97	11	20.83	113.48	2.195
2014-08-22 02:10:22.614	60001	21251	-75	-97	10	21.02	113.55	2.161
2014-08-22 02:25:12.539	60001	21251	-74	-97	12	21.78	113.8	2.178
2014-08-22 02:55:15.858	60001	21251	-74	-85	11	23.49	114.38	2.17
2014-08-22 03:25:19.483	60001	21251	-73	-85	14	36.18	118.66	2.157
2014-08-22 04:10:17.274	60001	21251	-73	-85	10	82.39	134.26	2.137
2014-08-22 04:25:32.287	60001	10911	-94	-94	12	96.57	139.05	2.133
2014-08-22 04:40:16.31	60001	10501	-85	-85	10	116.77	145.87	2.125
2014-08-22 04:55:18.243	60001	10601	-79	-97	10	124.23	148.39	2.113
2014-08-22 05:10:21.474	60001	10601	-82	-79	10	124.23	148.39	2.063
2014-08-22 05:25:15.235	60001	21251	-74	-97	17	124.23	148.39	2.105
2014-08-22 05:40:16.746	60001	10501	-85	-85	24	124.23	148.39	2.097
2014-08-22 05:55:17.107	60001	10501	-85	-97	24	124.23	148.39	2.093
2014-08-22 06:10:12.104	60001	10911	-94	-97	12	124.23	148.39	2.085
2014-08-22 06:25:16.038	60001	10911	-94	-97	14	124.23	148.39	2.074
2014-08-22 06:40:18.062	60001	20031	-73	-73	10	124.23	148.39	2.066
2014-08-22 06:55:18.047	60001	10501	-85	-88	16	124.23	148.39	2.063
2014-08-22 07:10:19.539	60001	20951	-82	-94	10	89.81	136.77	2.007
2014-08-22 07:40:14.818	60001	10501	-85	-97	13	124.23	148.39	2.055
2014-08-22 07:55:17.15	60001	21251	-74	-97	10	124.23	148.39	2.051
2014-08-22 08:10:17.854	60001	21251	-74	-85	10	123.77	148.23	2.048
2014-08-22 11:30:37.202	31251	31131	-73	-55	10	-39.6	-4.64	-0.999
2014-08-23 03:36:47.415	50031	50131	-83	-84	11	-39.6	-4.64	-0.999
2014-08-23 03:44:03.646	60201	50431	-193	-79	10	21.4	100.04	2.999
2014-08-23 03:58:59.038	60201	60101	-85	-76	10	21.39	100.03	2.999
2014-08-23 04:14:05.171	60201	60101	-85	-76	11	21.36	100.02	2.999
2014-08-23 04:28:59.958	60201	50431	-196	-80	10	21.29	100.05	2.999
2014-08-23 04:44:05.078	60201	21501	-76	-68	10	21.32	100.06	2.999
2014-08-23 05:14:02.322	60201	50331	-81	-83	15	21.36	100.07	2.999
2014-08-23 05:29:06.474	60201	21501	-76	-67	10	21.27	100.06	2.999
2014-08-23 05:44:20.278	60201	50331	-81	-85	10	21.27	100.06	2.999
2014-08-23 06:14:02.274	60201	60101	-97	-75	12	21.15	100.09	2.999
2014-08-23 06:44:04.625	60201	31131	-73	-61	10	21.01	100.14	2.999
2014-08-23 07:58:54.507	60201	50431	-193	-81	10	20.67	100.17	2.999
2014-08-23 08:14:00.964	60201	31131	-73	-61	10	20.7	100.22	2.999
2014-08-23 08:44:05.186	60201	50431	-196	-82	10	20.79	100.23	2.999
2014-08-23 08:59:00.418	60201	60101	-85	-75	13	20.97	100.21	2.999
2014-08-23 15:28:00.026	20151	21251	-77	-72	10	-39.6	-4.64	-0.999
2014-08-24 01:13:58.683	60201	20711	-91	-86	25	19.1	100.02	2.999
2014-08-24 01:28:58.407	60201	20711	-94	-86	26	18.96	100.02	2.999
2014-08-24 01:59:00.283	60201	20711	-97	-87	22	18.75	100.09	2.999
2014-08-24 01:59:00.298	60201	20711	-97	-87	22	18.75	100.09	2.999
2014-08-24 02:13:56.946	60201	20711	-91	-87	33	18.77	100.11	2.999
2014-08-24 02:28:58.198	60201	20711	-94	-86	30	18.75	100.13	2.999
2014-08-24 02:58:58.279	60201	21501	-79	-68	10	18.68	100.15	2.999
2014-08-24 03:14:04.658	60201	31131	-70	-56	10	18.5	100.18	2.999
2014-08-24 03:44:01.275	60201	31131	-70	-56	10	18.49	100.26	2.999
2014-08-24 03:59:25.498	60201	31131	-73	-57	10	18.57	100.28	2.999
2014-08-24 04:13:58.547	60201	31131	-70	-57	10	18.68	100.27	2.999
2014-08-24 04:28:57.068	60201	20711	-94	-86	21	18.75	100.3	2.999
2014-08-24 04:44:01.634	60201	31131	-70	-57	10	18.78	100.3	2.999
2014-08-24 04:59:09.363	60201	31301	-85	-77	10	18.82	100.31	2.999
2014-08-24 05:13:59.618	60201	31131	-70	-60	11	18.68	100.3	2.999
2014-08-24 05:58:59.871	60201	10501	-94	-91	25	18.2	100.3	2.999
2014-08-24 06:13:55.471	60201	10501	-94	-90	30	18.06	100.35	2.999
2014-08-24 06:28:59.887	60201	31301	-85	-79	10	18.04	100.32	2.999
2014-08-24 06:44:04.051	60201	50431	-196	-81	10	18.02	100.33	2.999
2014-08-24 06:59:02.104	60201	31301	-85	-82	10	17.99	100.33	2.999
2014-08-24 07:14:02.146	60201	50331	-80	-84	16	18.0	100.37	2.999
2014-08-24 07:29:00.735	60201	31301	-85	-75	10	18.04	100.38	2.999
2014-08-24 08:14:02.198	60201	21501	-76	-68	10	18.78	100.41	2.999
2014-08-24 08:28:56.636	60201	50331	-80	-84	10	18.97	100.36	2.999
2014-08-24 08:43:54.707	60201	50331	-80	-85	10	19.54	100.33	2.999
2014-08-24 08:44:00.795	60201	50331	-80	-85	10	19.54	100.33	2.999
2014-08-24 08:58:59.554	60201	31301	-85	-77	10	19.74	100.2	2.999
2014-08-24 09:14:08.878	60201	31251	-72	-78	10	20.07	100.13	2.999
2014-08-24 21:16:21.41	21501	31131	-94	-433	16590	32.82	81.06	0.132
2014-08-24 21:43:55.878	60201	31131	-73	-57	10	20.96	100.08	2.999
2014-08-24 22:59:00.755	60201	31131	-70	-59	11	19.65	100.18	2.999
2014-08-24 23:29:05.538	60201	50431	-193	-81	10	19.11	100.23	2.999
2014-08-24 23:44:00.848	60201	31301	-85	-81	11	18.78	100.22	2.999
2014-08-25 00:14:08.114	60201	21501	-79	-70	10	18.38	100.27	2.999
2014-08-25 00:43:56.134	60201	30351	-76	-82	10	17.78	100.31	2.999
2014-08-25 00:59:00.394	60201	30351	-76	-82	10	17.61	100.34	2.999
2014-08-25 01:13:56.034	60201	31301	-85	-81	11	17.5	100.37	2.999
2014-08-25 02:13:59.238	60201	31131	-70	-60	10	16.97	100.44	2.999
2014-08-25 02:28:54.295	60201	31131	-70	-60	10	16.78	100.45	2.999
2014-08-25 02:43:54.354	60201	31131	-70	-60	10	16.65	100.48	2.999
2014-08-25 03:13:59.49	60201	21501	-76	-68	10	16.31	100.5	2.999
2014-08-25 03:28:56.346	60201	31131	-70	-59	10	16.6	100.58	2.999
2014-08-25 03:59:02.354	60201	50331	-79	-83	10	16.22	100.51	2.999
2014-08-25 04:14:00.866	60201	21501	-76	-67	10	16.15	100.54	2.999
2014-08-25 04:14:06.651	60201	21501	-76	-67	10	16.15	100.54	2.999
2014-08-25 04:28:59.591	60201	21501	-76	-68	10	16.1	100.56	2.999
2014-08-25 04:44:01.89	60201	30151	-78	-84	10	15.97	100.59	2.999
2014-08-25 04:58:55.023	60201	31301	-85	-78	11	15.96	100.6	2.999
2014-08-25 05:14:02.015	60201	50431	-199	-82	10	16.0	100.62	2.999
2014-08-25 05:29:00.138	60201	31131	-70	-60	10	15.79	100.59	2.999
2014-08-25 05:29:00.154	60201	31131	-70	-60	10	15.79	100.59	2.999
2014-08-25 05:58:58.067	60201	31301	-88	-78	12	15.47	100.58	2.999
2014-08-25 06:13:53.303	60201	31251	-70	-76	10	15.42	100.61	2.999
2014-08-25 06:28:58.099	60201	31301	-88	-79	11	15.33	100.62	2.999
2014-08-25 06:43:54.239	60201	31301	-85	-81	12	15.27	100.6	2.999
2014-08-25 07:13:58.95	60201	31251	-69	-76	10	15.52	100.68	2.999
2014-08-25 07:28:56.182	60201	31301	-82	-79	25	15.43	100.65	2.999
2014-08-25 07:59:03.263	60201	21501	-76	-67	10	15.9	100.67	2.999
2014-08-25 08:13:57.119	60201	31301	-91	-81	20	16.14	100.67	2.999
2014-08-25 08:28:53.13	60201	21501	-76	-68	10	16.68	100.69	2.999
2014-08-25 08:43:57.306	60201	31251	-71	-76	10	17.32	100.67	2.999
2014-08-25 09:28:54.695	60201	31131	-70	-56	10	19.49	100.19	2.999
2014-08-25 20:59:10.063	60201	31131	-70	-59	10	20.64	100.01	2.999
2014-08-25 21:28:55.215	60201	30351	-75	-83	10	20.25	100.18	2.999
2014-08-25 21:43:58.646	60201	20711	-91	-84	17	20.11	100.27	2.999
2014-08-25 21:58:56.65	60201	21501	-79	-69	10	19.75	100.25	2.999
2014-08-25 22:28:52.079	60201	50331	-80	-85	15	19.29	100.37	2.999
2014-08-25 23:58:56.979	60201	21501	-79	-70	10	18.5	100.51	2.999
2014-08-26 04:00:00.242	60201	20711	-88	-85	16	15.78	100.67	2.999
2014-08-26 04:00:54.826	60201	20711	-91	-84	16	15.79	100.67	2.999
2014-08-26 04:01:56.706	60201	50431	-193	-81	10	15.79	100.67	2.999
2014-08-26 04:02:56.35	60201	30351	-75	-82	10	15.79	100.67	2.999
2014-08-26 04:04:00.102	60201	20711	-91	-84	15	15.78	100.67	2.999
2014-08-26 04:18:57.554	60201	31301	-85	-80	12	15.7	100.69	2.999
2014-08-26 04:33:55.859	60201	50331	-80	-84	11	15.58	100.7	2.999
2014-08-26 04:48:57.022	60201	31131	-70	-58	10	15.42	100.69	2.999
2014-08-26 05:03:57.722	60201	31131	-70	-59	10	15.36	100.71	2.999
2014-08-26 05:19:05.075	60201	31131	-70	-59	12	15.18	100.7	2.999
2014-08-26 05:34:02.634	60201	20711	-91	-84	12	15.04	100.7	2.999
2014-08-26 05:48:59.398	60201	21501	-76	-68	12	15.06	100.74	2.999
2014-08-26 06:19:00.639	60201	31131	-70	-59	14	14.88	100.73	2.999
2014-08-26 06:34:03.659	60201	20711	-91	-85	11	14.74	100.73	2.999
2014-08-26 06:48:58.558	60201	20031	-94	-90	20	14.74	100.77	2.999
2014-08-26 07:03:57.526	60201	20711	-94	-84	16	14.72	100.76	2.999
2014-08-26 07:19:06.586	60201	20711	-91	-84	16	14.89	100.78	2.999
2014-08-26 07:33:54.362	60201	20711	-91	-85	16	15.18	100.82	2.999
2014-08-26 08:03:57.102	60201	50431	-193	-81	10	15.86	100.86	2.999
2014-08-26 08:33:54.338	60201	31301	-85	-81	12	16.89	100.83	2.999
2014-08-26 09:04:06.718	60201	31131	-70	-59	10	18.06	100.72	2.999
2014-08-26 09:34:02.342	60201	31301	-91	-84	12	19.1	100.48	2.999
2014-08-26 09:47:13.498	21151	20711	-364	-161	28684	19.28	83.57	0.929
2014-08-26 11:36:28.514	20951	10501	-91	-86	17	-39.6	-4.64	-0.999
2014-08-26 20:32:29.926	21501	20031	-40	-46	10	-39.6	-4.64	-0.999
2014-08-26 20:33:58.646	60201	31301	-76	-64	12	23.54	100.12	2.999
2014-08-26 20:42:34.819	30851	30651	75	-88	50708	23.85	-587.28	0.0
2014-08-26 20:42:34.835	30851	30651	75	-88	50708	23.85	-587.28	0.0
2014-08-26 20:48:54.71	60201	31301	-76	-64	14	23.44	100.24	2.999
2014-08-26 21:03:55.502	60201	31301	-76	-64	15	23.29	100.27	2.999
2014-08-26 21:18:54.743	60201	31301	-79	-65	15	23.0	100.31	2.999
2014-08-26 21:22:06.326	20551	20651	-56	-55	10	-39.6	-4.64	-0.999
2014-08-26 21:34:07.53	60201	21501	-73	-66	10	22.89	100.37	2.999
2014-08-26 22:03:57.122	60201	31131	-73	-60	10	22.56	100.45	2.999
2014-08-26 22:18:53.27	60201	31301	-76	-65	14	22.64	100.47	2.999
2014-08-26 22:33:55.714	60201	31301	-76	-65	11	22.36	100.48	2.999
2014-08-26 22:49:05.036	60201	30151	-80	-85	10	22.09	100.46	2.999
2014-08-26 22:51:55.118	50031	50431	-97	-89	20	-39.6	-4.64	-0.999
2014-08-26 23:18:58.875	60201	31301	-76	-64	13	21.9	100.48	2.999
2014-08-26 23:41:20.882	20551	20651	-55	-54	65535	-39.6	-4.64	-0.999
2014-08-26 23:47:33.259	20551	21251	-62	-64	10	-39.6	-4.64	-0.999
2014-08-26 23:49:01.282	60201	30351	-82	-87	12	21.78	100.52	2.999
2014-08-27 00:19:03.915	60201	31131	-73	-57	11	20.83	100.49	2.999
2014-08-27 04:33:58.263	60201	31301	-76	-65	10	19.43	100.7	2.999
2014-08-27 04:49:01.859	60201	31301	-76	-65	10	19.2	100.71	2.999
2014-08-27 05:09:14.771	20851	20151	-80	-80	10	-39.6	-4.64	-0.999
2014-08-27 08:26:36.947	20951	20251	-70	-70	10	-39.6	-4.64	-0.999
2014-08-27 10:27:17.291	10601	10701	-91	-97	11	-39.6	-4.64	-0.999
2014-08-27 12:19:02.947	20551	20651	-56	-55	10	-39.6	-4.64	-0.999
