id	packet_count
20941	21931	89
20941	22031	2
20941	22131	1
20941	22231	2
20941	22331	249
20941	22531	374
20941	31131	2
20941	50431	134
20941	62031	1
20941	62131	25
20941	62231	353
21031	10401	142
21031	10501	475
21031	11301	1
21031	11401	12
21031	20031	318
21031	20151	12
21031	20251	29
21031	20441	521
21031	20541	31
21031	20641	302
21031	20711	152
21031	20851	12
21031	20941	36
21031	21251	42
21031	21331	31
21031	21501	3
21031	21631	1
21031	21731	91
21031	21831	821
21031	22131	42
21031	22231	216
21031	22431	85
21031	22531	188
21031	30031	2
21031	31131	13
21031	50431	54
21031	60001	1
21031	61931	2
21031	62031	1
21031	62131	4
21031	62231	84
21151	10401	4
21151	11001	51
21151	11401	22
21151	20031	23
21151	20151	14
21151	20301	10
21151	20541	15
21151	20641	139
21151	20711	151
21151	20851	2
21151	20941	15
21151	21031	4
21151	21501	4
21151	21631	78
21151	21731	27
21151	21831	17
21151	22031	11
21151	22131	14
21151	22231	231
21151	22331	14
21151	22431	14
21151	31131	8
21151	50431	153
21151	62131	6
21151	62231	229
21251	10401	283
21251	10501	433
21251	10701	16
21251	11301	182
21251	11401	6
21251	20031	127
21251	20251	5
21251	20301	6
21251	20441	239
21251	20541	17
21251	20641	223
21251	20711	114
21251	20851	1
21251	21031	15
21251	21331	78
21251	21631	116
21251	21731	131
21251	21831	328
21251	21931	184
21251	22031	26
21251	22131	51
21251	22231	38
21251	22331	1
21251	22531	1
21251	61931	1
21251	62131	1
21251	62231	11
21331	10401	574
21331	10501	306
21331	10601	1
21331	11001	109
21331	11101	139
21331	20031	30
21331	20151	12
21331	20251	6
21331	20301	116
21331	20441	407
21331	20541	30
21331	20641	197
21331	20711	125
21331	20851	2
21331	21031	11
21331	21251	26
21331	21501	5
21331	21831	876
21331	21931	294
21331	22031	101
21331	22131	76
21331	22231	176
21331	22331	38
21331	22531	5
21331	30031	2
21331	50431	3
21331	61931	1
21331	62231	24
21501	10501	1814
21501	11401	40
21501	20711	485
21501	30151	19
21501	30351	3
21501	30651	9
21501	30951	4
21501	31301	12
21501	50231	1
21501	50431	388
21501	50531	89
21501	60001	22
21501	60201	176
21501	60331	31
21501	60931	31
21501	61331	2
21501	61931	80
21501	62031	69
21501	62231	261
21631	10401	30
21631	10501	197
21631	11001	396
21631	11301	28
21631	20031	74
21631	20251	1
21631	20301	65
21631	20441	23
21631	20541	1
21631	20641	9
21631	20711	9
21631	21251	4
21631	21731	32
21631	21831	3
21631	21931	73
21631	22031	4
21631	22131	95
21631	22431	35
21631	22531	29
21631	40131	322
21631	50431	2
21631	61931	1
21631	62031	1
21631	62231	4
21731	10401	2
21731	10501	237
21731	11001	453
21731	11301	178
21731	20031	81
21731	20151	1
21731	20301	55
21731	20441	14
21731	20641	39
21731	20711	10
21731	21251	9
21731	21631	9
21731	21831	5
21731	21931	104
21731	22131	71
21731	22231	76
21731	22331	3
21731	22431	51
21731	22531	2
21731	62231	3
21831	10401	240
21831	10501	146
21831	10601	1
21831	10701	9
21831	10801	1354
21831	11001	431
21831	11101	254
21831	11301	105
21831	20031	108
21831	20251	6
21831	20441	150
21831	20541	6
21831	20641	59
21831	20711	101
21831	20851	1
21831	21031	1
21831	21251	9
21831	21331	16
21831	21631	76
21831	21731	106
21831	21931	46
21831	22031	21
21831	22131	33
21831	22231	164
21831	22331	11
21831	22431	5
21831	22531	140
21831	40131	8
21831	40231	32
21831	50431	17
21831	62131	1
21831	62231	8
21931	10401	12
21931	10501	78
21931	11001	486
21931	11301	606
21931	20031	8
21931	20151	3
21931	20301	4
21931	20441	1
21931	20641	1
21931	21631	3
21931	21731	6
21931	21831	4
21931	22031	3
21931	22131	15
21931	22231	3
21931	22331	5
21931	22431	7
21931	22531	1
21931	62131	1
21931	62231	3
22031	10501	177
22031	10601	1
22031	11001	564
22031	11301	332
22031	20031	56
22031	20301	54
22031	20441	4
22031	20641	2
22031	20711	2
22031	21331	10
22031	21731	10
22031	21831	5
22031	21931	58
22031	22131	76
22031	22231	4
22031	22331	11
22031	22431	50
22031	22531	4
22031	62131	1
22031	62231	4
22131	10401	4
22131	10501	98
22131	11001	648
22131	11101	2
22131	11301	415
22131	20031	12
22131	20151	1
22131	20301	1
22131	20441	2
22131	20641	2
22131	21631	6
22131	21731	8
22131	21831	2
22131	21931	4
22131	22031	8
22131	22231	2
22131	22331	8
22131	22431	5
22131	22531	4
22131	62031	1
22131	62231	1
22231	10401	2
22231	11001	601
22231	11301	310
22231	20031	43
22231	20301	39
22231	20641	6
22231	21031	3
22231	21151	2
22231	21331	2
22231	21731	2
22231	21831	6
22231	21931	60
22231	22031	15
22231	22131	59
22231	22331	13
22231	22431	59
22231	22531	8
22231	62031	5
22231	62131	1
22231	62231	3
22331	10401	31
22331	10501	19
22331	10601	1
22331	11001	841
22331	11101	2
22331	11301	2
22331	20031	53
22331	20151	2
22331	20301	39
22331	20441	4
22331	20641	7
22331	20711	4
22331	21031	1
22331	21631	4
22331	21731	17
22331	21831	5
22331	21931	45
22331	22031	7
22331	22131	48
22331	22231	8
22331	22431	56
22331	22531	1
22331	61931	1
22331	62231	1
22431	10401	28
22431	10501	10
22431	11001	475
22431	11301	830
22431	20031	16
22431	20151	2
22431	20301	3
22431	20441	1
22431	20641	5
22431	21031	1
22431	21631	1
22431	21731	11
22431	21831	4
22431	21931	23
22431	22031	7
22431	22131	33
22431	22231	15
22431	22331	11
22431	22531	5
22431	61931	1
22431	62031	2
22431	62131	1
22431	62231	1
22531	10401	9
22531	10501	39
22531	11001	719
22531	11301	174
22531	20031	64
22531	20151	2
22531	20301	46
22531	20441	4
22531	20541	4
22531	20641	9
22531	20711	15
22531	21631	9
22531	21731	35
22531	21831	6
22531	21931	16
22531	22031	19
22531	22131	91
22531	22231	17
22531	22331	23
22531	22431	68
22531	31131	2
22531	50431	7
22531	61931	2
22531	62131	1
22531	62231	1
30031	10601	1
30031	11401	26
30031	20151	4
30031	20301	42
30031	20711	81
30031	21501	123
30031	21631	198
30031	21931	68
30031	22231	161
30031	22331	123
30031	30151	3
30031	50331	79
30031	50531	11
30031	61931	24
30031	62031	20
30031	62231	209
30151	11401	45
30151	21501	802
30151	30031	109
30151	30251	56
30151	30351	9
30151	30451	36
30151	30551	10
30151	30651	34
30151	30751	26
30151	30951	18
30151	31051	52
30151	31131	562
30151	31251	58
30151	31301	17
30151	50431	1009
30151	60001	64
30151	60101	4
30151	60201	330
30151	60431	1
30151	60531	4
30151	61931	80
30151	62031	225
30251	11401	151
30251	21501	1100
30251	30031	108
30251	30151	229
30251	30351	1
30251	30551	63
30251	30651	121
30251	30751	31
30251	31131	700
30251	31301	30
30251	50431	1207
30251	60001	124
30251	60101	3
30251	60201	66
30351	11401	139
30351	21501	294
30351	30031	109
30351	30151	9
30351	30451	1
30351	30551	5
30351	30651	11
30351	30751	6
30351	31131	351
30351	31251	3
30351	31301	3
30351	50031	18
30351	50131	6
30351	50431	340
30351	60001	16
30351	60101	8
30351	60201	55
30351	61931	2
30351	62231	1
30451	11401	36
30451	21501	483
30451	30031	93
30451	30151	36
30451	30351	2
30451	30551	32
30451	30651	30
30451	30751	8
30451	30951	15
30451	31131	552
30451	31251	6
30451	31301	21
30451	50431	767
30451	60001	34
30451	60101	7
30451	60201	355
30451	60331	4
30451	60431	3
30451	60531	12
30451	60631	18
30451	60931	1
30551	11401	145
30551	21501	828
30551	30031	79
30551	30151	142
30551	30251	12
30551	30351	21
30551	30451	76
30551	30651	63
30551	30751	57
30551	30951	35
30551	31131	299
30551	31251	85
30551	31301	35
30551	50031	149
30551	50431	1097
30551	60001	53
30551	60101	4
30551	60201	18
30551	60431	50
30551	60531	10
30651	11401	98
30651	20711	15
30651	21501	1110
30651	30031	97
30651	30151	171
30651	30251	2
30651	30351	12
30651	30451	116
30651	30551	125
30651	30751	45
30651	30951	39
30651	31131	765
30651	31301	51
30651	50031	66
30651	50431	435
30651	60001	189
30651	60101	21
30651	60201	82
30651	60331	153
30651	60531	31
30651	60631	24
30751	21501	894
30751	30031	144
30751	30151	152
30751	30251	21
30751	30351	36
30751	30451	136
30751	30551	105
30751	30651	66
30751	30951	34
30751	31131	822
30751	31251	101
30751	31301	57
30751	50031	138
30751	50431	538
30751	60001	137
30751	60101	1
30751	60201	67
30751	60531	17
30751	60631	1
30851	30651	242
30851	30751	51
30851	30951	627
30851	31131	1447
30851	31301	743
30951	21501	1339
30951	30031	95
30951	30151	291
30951	30351	15
30951	30451	155
30951	30551	158
30951	30651	136
30951	30751	73
30951	31051	6
30951	31131	934
30951	31251	167
30951	31301	71
30951	50431	330
30951	60001	314
30951	60101	14
30951	60201	49
30951	60431	20
30951	60531	2
30951	60631	12
31051	21501	680
31051	30151	233
31051	30351	2
31051	30651	47
31051	30951	10
31051	31131	893
31051	31251	133
31051	31301	2
31051	50431	1394
31051	60001	250
31051	60101	29
31051	60631	45
31131	10501	2073
31131	11401	29
31131	21501	161
31131	22531	159
31131	30031	10
31131	30151	82
31131	30551	27
31131	30651	11
31131	31051	47
31131	31251	31
31131	50031	36
31131	60001	81
31131	60331	1
31131	60431	2
31131	60831	3
31131	61331	2
31131	61931	16
31131	62031	12
31251	11401	10
31251	21501	758
31251	30031	99
31251	30151	90
31251	30351	14
31251	30451	72
31251	30551	75
31251	30751	33
31251	30951	32
31251	31051	53
31251	31131	574
31251	31301	11
31251	50431	990
31251	60001	120
31251	60431	18
31251	60531	15
31251	61931	12
31301	11401	119
31301	21501	1099
31301	30031	81
31301	30151	135
31301	30251	32
31301	30351	15
31301	30451	76
31301	30551	128
31301	30651	75
31301	30751	74
31301	30851	6
31301	30951	37
31301	31131	799
31301	50031	107
31301	60001	168
31301	60201	208
31301	60331	7
31301	60531	8
31301	60831	12
31301	60931	10
31301	61131	5
40131	10301	409
40131	10401	18
40131	10501	83
40131	10701	223
40131	11001	164
40131	11101	17
40131	11301	121
40131	21631	4
40131	21731	1
40131	21931	2
40131	22231	1
40131	40231	6
40231	10401	218
40231	10501	466
40231	10701	238
40231	11001	709
40231	11101	71
40231	11301	379
40231	20441	93
40231	20541	2
40231	20641	88
40231	20711	13
40231	21031	1
40231	21831	612
40231	21931	5
40231	40131	149
40331	10401	39
40331	10501	35
40331	11001	381
40331	11301	341
40331	20441	4
40331	21631	5
40331	21731	2
40331	40131	144
40331	40231	17
50031	11401	15
50031	20711	104
50031	21501	732
50031	30031	104
50031	30351	27
50031	30551	59
50031	30651	5
50031	30751	32
50031	31131	495
50031	31301	31
50031	50131	238
50031	50331	328
50031	50431	1039
50031	50531	153
50031	60001	77
50031	60101	6
50031	60201	64
50031	60331	8
50031	60531	2
50031	60631	1
50031	62031	78
50131	10501	55
50131	20711	729
50131	21501	513
50131	30031	67
50131	30351	23
50131	30551	2
50131	31131	205
50131	31301	23
50131	50031	72
50131	50231	1
50131	50331	409
50131	50431	928
50131	50531	75
50131	60001	3
50231	20711	1
50231	21501	30
50231	30031	14
50231	31131	9
50231	50031	2
50231	50131	4
50231	50331	32
50231	50431	13
50231	50531	4
50331	10501	1890
50331	11401	19
50331	20031	3
50331	20301	290
50331	20711	298
50331	21501	133
50331	30031	36
50331	30351	7
50331	30451	1
50331	31131	85
50331	31301	2
50331	50031	4
50331	50131	49
50331	50431	402
50331	50531	48
50331	60001	39
50431	10401	1275
50431	10501	1438
50431	20541	18
50431	21031	262
50431	21151	14
50431	21501	43
50431	21631	113
50431	21931	50
50431	30031	5
50431	30351	1
50431	31131	34
50431	50331	35
50431	50531	20
50431	60001	17
50431	61931	7
50431	62031	15
50431	62131	11
50531	10401	13
50531	10501	1123
50531	11401	11
50531	20301	146
50531	20441	12
50531	20641	10
50531	20711	709
50531	21031	15
50531	21151	14
50531	21501	237
50531	21831	10
50531	30031	67
50531	31131	242
50531	50031	34
50531	50331	93
50531	50431	575
50531	60001	17
50531	60101	1
50531	60201	109
50531	61931	2
50531	62031	50
60001	11401	163
60001	21501	771
60001	30151	66
60001	30451	34
60001	30651	35
60001	30951	8
60001	31301	18
60001	50031	28
60001	50431	1073
60001	50531	384
60001	60101	12
60001	60201	490
60001	60331	172
60001	60431	39
60001	60531	15
60001	60731	7
60001	60831	15
60001	61131	12
60001	61331	24
60001	61431	9
60001	61731	3
60101	11401	79
60101	21501	260
60101	30031	63
60101	31131	302
60101	50431	341
60101	60001	4
60101	60331	6
60101	60431	7
60101	60531	6
60101	60731	8
60101	60831	6
60101	61131	2
60101	61231	4
60101	61331	13
60101	61431	3
60101	61631	24
60101	61731	17
60101	61831	8
60101	61931	88
60101	62131	31
60201	10401	471
60201	11401	14
60201	20031	255
60201	20641	118
60201	20711	14
60201	21501	475
60201	21831	487
60201	30031	1
60201	30151	16
60201	30451	7
60201	30751	3
60201	31131	658
60201	50431	352
60201	60001	94
60201	60101	13
60201	60331	10
60201	60431	15
60201	60531	8
60201	60631	289
60201	60731	8
60201	60831	12
60201	60931	12
60201	61031	12
60201	61131	15
60201	61231	3
60201	61331	7
60201	61431	9
60201	61531	11
60201	61631	46
60201	61731	8
60201	61831	15
60201	61931	84
60201	62031	37
60201	62231	317
60331	11401	127
60331	20031	211
60331	21501	171
60331	31131	286
60331	50431	274
60331	60001	16
60331	60101	9
60331	60201	13
60331	60431	13
60331	60531	9
60331	60631	7
60331	60731	8
60331	60831	6
60331	60931	11
60331	61031	3
60331	61131	4
60331	61231	2
60331	61331	16
60331	61431	16
60331	61531	11
60331	61631	83
60331	61731	28
60331	61831	10
60331	61931	42
60331	62031	9
60431	10401	1
60431	11401	119
60431	20031	41
60431	20711	19
60431	21501	66
60431	30031	13
60431	30151	2
60431	31131	292
60431	31301	1
60431	50431	299
60431	60001	21
60431	60101	2
60431	60201	18
60431	60331	105
60431	60531	7
60431	60631	3
60431	60731	13
60431	60831	16
60431	60931	88
60431	61031	5
60431	61131	15
60431	61231	2
60431	61331	8
60431	61431	8
60431	61531	6
60431	61631	58
60431	61731	9
60431	61831	9
60431	61931	59
60431	62031	29
60531	11401	120
60531	21501	263
60531	22131	1
60531	30551	11
60531	30651	11
60531	30751	1
60531	31131	390
60531	31301	1
60531	50431	21
60531	60001	10
60531	60101	7
60531	60201	20
60531	60331	116
60531	60431	26
60531	60631	17
60531	60731	11
60531	60831	13
60531	60931	93
60531	61031	2
60531	61131	10
60531	61231	6
60531	61331	14
60531	61431	13
60531	61531	4
60531	61631	85
60531	61731	26
60531	61831	15
60531	61931	54
60531	62031	75
60631	10401	99
60631	10501	8
60631	11301	26
60631	11401	106
60631	20031	534
60631	20641	23
60631	20711	290
60631	21031	69
60631	21501	196
60631	21831	116
60631	30451	26
60631	30551	9
60631	30651	2
60631	30751	2
60631	31051	13
60631	31131	617
60631	31301	15
60631	50431	892
60631	60001	39
60631	60101	10
60631	60201	326
60631	60331	9
60631	60431	14
60631	60531	9
60631	60731	15
60631	60831	3
60631	60931	18
60631	61031	7
60631	61131	8
60631	61231	1
60631	61331	1
60631	61431	13
60631	61531	4
60631	61631	12
60631	61731	8
60631	61831	8
60631	61931	101
60631	62031	83
60631	62131	2
60631	62231	175
60731	10401	6
60731	11401	71
60731	21501	70
60731	31131	281
60731	31301	1
60731	50431	371
60731	60001	3
60731	60101	4
60731	60201	35
60731	60331	100
60731	60431	26
60731	60531	10
60731	60631	5
60731	60831	10
60731	60931	98
60731	61031	6
60731	61131	11
60731	61231	15
60731	61331	22
60731	61431	19
60731	61531	12
60731	61631	77
60731	61731	23
60731	61831	16
60731	61931	81
60731	62031	88
60831	11401	168
60831	20711	2
60831	31131	554
60831	50431	253
60831	60001	16
60831	60101	8
60831	60201	42
60831	60331	100
60831	60431	35
60831	60531	13
60831	60631	3
60831	60731	18
60831	60931	84
60831	61031	9
60831	61131	16
60831	61231	5
60831	61331	12
60831	61431	26
60831	61531	17
60831	61631	113
60831	61731	11
60831	61831	9
60831	61931	37
60831	62031	108
60931	11401	153
60931	20301	220
60931	20711	3
60931	21501	61
60931	31131	406
60931	31301	5
60931	50431	330
60931	60001	6
60931	60101	7
60931	60201	61
60931	60331	38
60931	60431	11
60931	60531	8
60931	60631	16
60931	60731	17
60931	60831	11
60931	61031	6
60931	61131	17
60931	61231	4
60931	61331	17
60931	61431	14
60931	61531	6
60931	61631	73
60931	61731	7
60931	61831	10
61031	11401	138
61031	21501	14
61031	22031	31
61031	31131	473
61031	31301	4
61031	50431	175
61031	60001	16
61031	60101	19
61031	60201	50
61031	60331	109
61031	60431	18
61031	60531	12
61031	60631	8
61031	60731	17
61031	60831	14
61031	60931	95
61031	61131	16
61031	61231	8
61031	61331	23
61031	61431	20
61031	61531	14
61031	61631	100
61031	61731	29
61031	61831	10
61031	61931	10
61031	62031	9
61131	11401	139
61131	20031	15
61131	31131	329
61131	31301	2
61131	50431	366
61131	60001	2
61131	60101	1
61131	60201	39
61131	60331	86
61131	60431	35
61131	60531	10
61131	60631	19
61131	60731	26
61131	60831	13
61131	60931	71
61131	61031	8
61131	61231	8
61131	61331	10
61131	61431	13
61131	61531	12
61131	61631	65
61131	61731	9
61131	61831	4
61131	61931	9
61131	62031	59
61231	11401	182
61231	20031	8
61231	21501	3
61231	31131	617
61231	31301	3
61231	60001	2
61231	60101	8
61231	60201	91
61231	60331	124
61231	60431	20
61231	60531	9
61231	60631	38
61231	60731	23
61231	60831	16
61231	60931	122
61231	61031	8
61231	61131	30
61231	61331	18
61231	61431	17
61231	61531	17
61231	61631	125
61231	61731	23
61231	61831	9
61231	61931	2
61231	62031	29
61331	11401	124
61331	20031	73
61331	21501	90
61331	21731	1
61331	31131	279
61331	50431	164
61331	60001	10
61331	60101	2
61331	60201	53
61331	60331	84
61331	60431	11
61331	60531	5
61331	60631	5
61331	60731	11
61331	60831	3
61331	60931	77
61331	61031	1
61331	61131	20
61331	61431	1
61331	61531	9
61331	61631	64
61331	61731	3
61331	61831	3
61331	61931	21
61331	62031	163
61331	62131	20
61431	11401	101
61431	20711	4
61431	21501	280
61431	31131	222
61431	50431	50
61431	60001	8
61431	60101	11
61431	60201	73
61431	60331	75
61431	60431	23
61431	60531	9
61431	60631	23
61431	60731	20
61431	60831	11
61431	60931	73
61431	61031	18
61431	61131	18
61431	61231	14
61431	61331	17
61431	61531	18
61431	61631	77
61431	61731	8
61431	61831	5
61431	61931	39
61431	62031	116
61431	62131	9
61431	62231	159
61531	10401	16
61531	11401	165
61531	20031	5
61531	21501	203
61531	31131	320
61531	50431	76
61531	60001	7
61531	60101	6
61531	60201	66
61531	60331	107
61531	60431	8
61531	60531	28
61531	60631	27
61531	60731	18
61531	60831	9
61531	60931	90
61531	61031	6
61531	61131	14
61531	61231	18
61531	61331	14
61531	61431	18
61531	61631	73
61531	61731	20
61531	61831	27
61531	61931	8
61531	62031	30
61531	62131	15
61631	10401	14
61631	11401	93
61631	20031	235
61631	20711	8
61631	21501	37
61631	22031	49
61631	22231	3
61631	22331	195
61631	22531	198
61631	31131	246
61631	50431	104
61631	60001	9
61631	60101	10
61631	60201	11
61631	60331	63
61631	60431	11
61631	60531	7
61631	60631	6
61631	60731	1
61631	60831	12
61631	60931	55
61631	61031	4
61631	61131	8
61631	61231	5
61631	61331	1
61631	61431	14
61631	61531	12
61631	61731	8
61631	61831	10
61631	61931	33
61631	62031	3
61631	62131	104
61731	11401	125
61731	20031	49
61731	21501	120
61731	31131	407
61731	50431	3
61731	60001	11
61731	60101	12
61731	60201	53
61731	60331	87
61731	60431	14
61731	60531	30
61731	60631	29
61731	60731	23
61731	60831	7
61731	60931	75
61731	61031	13
61731	61131	14
61731	61231	6
61731	61331	18
61731	61431	13
61731	61531	22
61731	61631	72
61731	61831	13
61731	61931	133
61731	62131	81
61831	11401	118
61831	20711	2
61831	21501	6
61831	22031	1
61831	22131	10
61831	22531	2
61831	31131	452
61831	50431	216
61831	60001	4
61831	60101	13
61831	60201	60
61831	60331	113
61831	60431	10
61831	60531	17
61831	60631	8
61831	60731	13
61831	60831	10
61831	60931	98
61831	61031	11
61831	61131	12
61831	61231	6
61831	61331	4
61831	61431	20
61831	61531	18
61831	61631	85
61831	61731	12
61831	61931	12
61831	62031	34
61831	62131	7
61831	62231	1
61931	10401	2
61931	10501	73
61931	11001	2
61931	11401	12
61931	20031	19
61931	20301	52
61931	20441	3
61931	20541	20
61931	20641	27
61931	20711	105
61931	21031	3
61931	21151	6
61931	21501	17
61931	21631	43
61931	21831	8
61931	22031	13
61931	22131	132
61931	22231	15
61931	22331	2
61931	22431	228
61931	22531	171
61931	30151	1
61931	31131	111
61931	50431	99
61931	60101	2
61931	61731	1
61931	62031	12
61931	62131	6
61931	62231	87
62031	10401	24
62031	11401	8
62031	20031	177
62031	20151	5
62031	20301	74
62031	20441	35
62031	20541	21
62031	20711	93
62031	20851	1
62031	21031	1
62031	21501	10
62031	21631	4
62031	21831	21
62031	21931	8
62031	22031	203
62031	22131	298
62031	22231	12
62031	22431	102
62031	22531	211
62031	30031	3
62031	31131	16
62031	50431	27
62031	60201	2
62031	60631	1
62031	61431	1
62031	61931	12
62031	62131	1
62031	62231	201
62131	10401	12
62131	10501	6
62131	10601	1
62131	11001	2
62131	11401	4
62131	20031	55
62131	20151	6
62131	20251	3
62131	20301	94
62131	20441	19
62131	20541	10
62131	20641	71
62131	20711	28
62131	20941	3
62131	21031	2
62131	21631	155
62131	21731	93
62131	21831	39
62131	21931	149
62131	22031	41
62131	22131	271
62131	22231	11
62131	22331	61
62131	22431	173
62131	22531	27
62131	30031	2
62131	50431	93
62131	61931	1
62131	62031	4
62131	62231	16
62231	10401	7
62231	10501	217
62231	11001	666
62231	11401	3
62231	20031	81
62231	20251	1
62231	20301	5
62231	20441	1
62231	20641	26
62231	20711	1
62231	21031	3
62231	21151	1
62231	21631	10
62231	21731	39
62231	21831	5
62231	21931	82
62231	22031	38
62231	22131	71
62231	22231	37
62231	22331	5
62231	22431	59
62231	22531	2
62231	30031	1
62231	50431	12
62231	61931	3
62231	62031	1
