result_time	node_id	parent_id	stats_frssi	stats_brssi	etx	temperature	humidity	voltage
2014-08-26 23:38:51.198	20551	10601	-94	-88	24	21.46	67.95	2.999
2014-08-26 23:39:07.386	20551	10601	-94	-89	24	21.46	67.95	2.999
2014-08-26 23:39:20.219	20551	10601	-94	-88	24	21.46	67.98	2.999
2014-08-26 23:39:39.958	20551	10601	-94	-88	24	21.45	67.98	2.999
2014-08-26 23:39:57.655	20551	10601	-94	-88	22	21.46	67.98	2.999
2014-08-26 23:39:59.718	20551	10601	-94	-89	27	21.46	67.98	2.999
2014-08-26 23:40:30.655	20551	10601	-94	-90	27	21.47	67.93	2.999
2014-08-26 23:40:32.727	20551	10601	-94	-89	27	21.47	67.93	2.999
2014-08-27 00:01:20.85	20551	10601	-97	-88	19	21.21	67.94	2.999
2014-08-27 00:01:20.863	20551	10601	-94	-89	19	21.19	67.93	2.999
2014-08-27 00:01:34.09	20551	10601	-94	-90	19	21.2	67.94	2.999
2014-08-27 00:01:50.33	20551	10601	-94	-89	18	21.19	67.93	2.999
2014-08-27 00:02:01.539	20551	10601	-94	-89	18	21.18	67.93	2.999
2014-08-27 00:03:29.755	20551	10601	-94	-89	17	21.14	68.04	2.999
2014-08-27 00:05:04.81	20551	10601	-94	-90	16	21.07	68.14	2.999
2014-08-27 00:05:54.507	20551	10601	-94	-88	14	21.04	68.19	2.999
2014-08-27 00:06:06.723	20551	10601	-94	-89	14	21.04	68.19	2.999
2014-08-27 00:06:42.327	20551	10601	-94	-89	12	21.03	68.22	2.999
2014-08-27 00:06:42.343	20551	10601	-94	-89	24	21.04	68.22	2.999
2014-08-27 00:07:01.623	20551	10601	-94	-89	24	21.06	68.14	2.999
2014-08-27 00:07:39.171	20551	10601	-94	-89	24	21.02	68.16	2.999
2014-08-27 00:14:38.471	20551	10601	-94	-89	19	20.92	68.25	2.999
2014-08-27 04:36:32.039	20551	10601	-94	-88	10	19.43	68.3	2.999
2014-08-27 04:37:26.934	20551	10601	-94	-88	10	19.47	68.19	2.999
2014-08-27 04:37:59.399	20551	10601	-94	-89	10	19.47	68.17	2.999
2014-08-27 04:38:13.571	20551	10601	-94	-88	10	19.47	68.19	2.999
2014-08-27 04:39:00.63	20551	10601	-94	-89	10
2014-08-27 04:39:28.999	20551	10601	-94	-89	10	19.46	68.22	2.999
2014-08-27 04:39:46.215	20551	10601	-94	-88	10	19.45	68.22	2.999
2014-08-27 04:40:36.831	20551	10601	-94	-89	10	19.43	68.24	2.999
2014-08-27 04:40:42.915	20551	10601	-94	-88	10	19.43	68.27	2.999
2014-08-27 04:41:06.187	20551	10601	-94	-89	11	19.45	68.25	2.999
2014-08-27 04:41:42.75	20551	10601	-94	-88	10	19.43	68.24	2.999
2014-08-27 04:42:20.493	20551	10601	-94	-88	10	19.47	68.22	2.999
2014-08-27 04:42:21.29	20551	10601	-94	-88	10	19.46	68.19	2.999
2014-08-27 04:42:29.427	20551	10601	-94	-89	10	19.46	68.19	2.999
2014-08-27 04:43:00.866	20551	10601	-94	-89	10	19.45	68.22	2.999
2014-08-27 04:43:56.634	20551	10601	-94	-89	10	19.43	68.27	2.999
2014-08-27 04:44:54.455	20551	10601	-94	-89	10	19.39	68.35	2.999
2014-08-27 04:47:14.011	20551	10601	-94	-89	11	19.36	68.4	2.999
2014-08-27 04:47:21.099	20551	10601	-94	-89	11	19.35	68.4	2.999
2014-08-27 04:47:39.754	20551	10601	-94	-89	11	19.36	68.43	2.999
2014-08-27 04:48:46.627	20551	10601	-94	-89	11	19.35	68.45	2.999
2014-08-27 04:49:04.506	20551	10601	-94	-89	11
2014-08-27 04:49:33.974	20551	10601	-94	-88	12	19.33	68.45	2.999
2014-08-27 04:50:07.539	20551	10601	-94	-89	12	19.36	68.48	2.999
2014-08-27 04:50:42.854	20551	10601	-94	-89	13	19.36	68.43	2.999
2014-08-27 04:50:42.93	20551	10601	-94	-89	14	19.36	68.4	2.999
2014-08-27 04:52:27.211	20551	10601	-94	-89	14	19.36	68.43	2.999
2014-08-27 04:52:35.35	20551	10601	-94	-88	15	19.36	68.43	2.999
2014-08-27 04:54:06.642	20551	10601	-94	-88	15	19.38	68.35	2.999
2014-08-27 04:54:18.871	20551	10601	-94	-88	15	19.36	68.37	2.999
2014-08-27 04:58:09.095	20551	10601	-94	-90	10	19.36	68.31	2.999
2014-08-27 05:05:04.531	20551	10601	-94	-88	11	19.38	68.18	2.999
2014-08-27 05:05:21.847	20551	10601	-94	-88	11	19.38	68.2	2.999
2014-08-27 05:06:58.35	20551	10601	-94	-88	11	19.36	68.23	2.999
2014-08-27 05:06:58.811	20551	10601	-94	-87	11	19.38	68.23	2.999
2014-08-27 05:07:10.527	20551	10601	-94	-87	11	19.36	68.2	2.999
2014-08-27 05:07:23.126	20551	10601	-94	-88	11	19.36	68.2	2.999
2014-08-27 05:08:01.627	20551	10601	-94	-88	11	19.39	68.18	2.999
2014-08-27 05:08:23.907	20551	10601	-94	-88	11	19.42	68.1	2.999
2014-08-27 05:09:32.43	20551	10601	-94	-88	11	19.38	68.15	2.999
2014-08-27 05:10:14.571	20551	10601	-94	-88	11	19.39	68.12	2.999
2014-08-27 05:10:32.803	20551	10601	-94	-88	11	19.36	68.12	2.999
2014-08-27 05:11:32.558	20551	10601	-94	-88	11	19.38	68.2	2.999
2014-08-27 05:11:42.142	20551	10601	-94	-88	11	19.39	68.18	2.999
2014-08-27 05:11:52.839	20551	10601	-94	-89	11	19.38	68.15	2.999
2014-08-27 05:12:03.002	20551	10601	-94	-89	11	19.36	68.15	2.999
2014-08-27 05:12:09.122	20551	10601	-94	-88	11	19.36	68.17	2.999
2014-08-27 05:12:28.363	20551	10601	-94	-89	11	19.38	68.15	2.999
2014-08-27 05:13:12.282	20551	10601	-94	-88	11	19.33	68.23	2.999
2014-08-27 05:13:26.082	20551	10601	-94	-89	11	19.35	68.23	2.999
2014-08-27 05:13:47.59	20551	10601	-94	-89	11	19.36	68.26	2.999
2014-08-27 05:14:03.563	20551	10601	-97	-89	12	19.36	68.26	2.999
2014-08-27 05:15:53.994	20551	10601	-94	-88	14	19.36	68.2	2.999
2014-08-27 05:16:14.21	20551	10601	-94	-89	14	19.36	68.17	2.999
2014-08-27 05:17:21.406	20551	10601	-94	-89	15	19.35	68.26	2.999
2014-08-27 05:17:34.166	20551	10601	-94	-88	15	19.33	68.23	2.999
2014-08-27 05:18:42.47	20551	10601	-94	-89	16	19.32	68.31	2.999
2014-08-27 05:18:42.487	20551	10601	-94	-88	16	19.31	68.31	2.999
2014-08-27 05:19:05.294	20551	10601	-94	-87	16
2014-08-27 05:19:23.531	20551	10601	-94	-89	19	19.32	68.31	2.999
2014-08-27 05:19:23.866	20551	10601	-94	-88	16	19.31	68.31	2.999
2014-08-27 05:19:36.094	20551	10601	-94	-89	19	19.32	68.28	2.999
2014-08-27 05:19:47.922	20551	10601	-94	-88	19	19.33	68.25	2.999
2014-08-27 05:20:38.558	20551	10601	-94	-88	19	19.31	68.25	2.999
2014-08-27 05:21:20.034	20551	10601	-94	-88	19	19.29	68.3	2.999
2014-08-27 05:23:51.627	20551	10601	-94	-88	19	19.29	68.36	2.999
2014-08-27 05:24:17.659	20551	10601	-91	-86	19	19.29	68.3	2.999
2014-08-27 05:24:46.067	20551	10601	-94	-86	18	19.28	68.3	2.999
2014-08-27 05:25:36.666	20551	10601	-94	-86	18	19.27	68.33	2.999
2014-08-27 05:26:29.806	20551	10601	-94	-87	18	19.25	68.35	2.999
2014-08-27 05:26:50.076	20551	10601	-94	-86	18	19.28	68.36	2.999
2014-08-27 05:26:50.158	20551	10601	-94	-87	20	19.28	68.33	2.999
2014-08-27 05:37:13.155	20551	10601	-94	-88	15	19.29	68.3	2.999
2014-08-27 05:38:08.175	20551	10601	-94	-88	14	19.29	68.3	2.999
2014-08-27 05:38:31.49	20551	10601	-94	-89	14	19.29	68.3	2.999
2014-08-27 05:38:59.028	20551	10601	-94	-90	14	19.29	68.25	2.999
2014-08-27 05:39:31.534	20551	10601	-94	-89	14	19.33	68.17	2.999
2014-08-27 05:46:57.991	20551	10601	-94	-87	26	19.25	68.21	2.999
2014-08-27 05:47:21.263	20551	10601	-94	-87	33	19.24	68.21	2.999
2014-08-27 05:53:28.067	20551	10601	-94	-88	28	19.25	68.24	2.999
2014-08-27 05:53:45.259	20551	10601	-94	-88	28	19.27	68.21	2.999
2014-08-27 05:54:22.994	20551	10601	-94	-88	27	19.29	68.1	2.999
2014-08-27 05:54:39.023	20551	10601	-94	-89	27	19.28	68.1	2.999
2014-08-27 05:54:52.202	20551	10601	-94	-87	25	19.28	68.1	2.999
2014-08-27 05:54:57.306	20551	10601	-94	-88	25	19.28	68.1	2.999
2014-08-27 05:55:10.458	20551	10601	-94	-88	23	19.27	68.1	2.999
2014-08-27 05:55:49.034	20551	10601	-94	-88	23	19.25	68.15	2.999
2014-08-27 05:56:30.731	20551	10601	-91	-88	23	19.24	68.21	2.999
2014-08-27 05:56:47.954	20551	10601	-94	-88	23	19.22	68.21	2.999
2014-08-27 05:57:09.306	20551	10601	-94	-87	21	19.25	68.18	2.999
2014-08-27 05:57:21.446	20551	10601	-94	-87	21	19.25	68.16	2.999
2014-08-27 05:57:38.698	20551	10601	-94	-88	21	19.25	68.18	2.999
2014-08-27 05:59:08.11	20551	10601	-94	-87	19	19.22	68.26	2.999
2014-08-27 05:59:20.286	20551	10601	-94	-88	19	19.25	68.24	2.999
2014-08-27 05:59:57.866	20551	10601	-94	-88	19	19.24	68.24	2.999
2014-08-27 06:00:20.171	20551	10601	-94	-89	19	19.22	68.26	2.999
2014-08-27 06:00:39.402	20551	10601	-94	-88	19	19.24	68.26	2.999
2014-08-27 06:00:50.678	20551	10601	-94	-88	18	19.21	68.29	2.999
2014-08-27 06:00:58.795	20551	10601	-94	-88	18	19.22	68.29	2.999
2014-08-27 06:01:12.971	20551	10601	-94	-88	18	19.21	68.29	2.999
2014-08-27 06:02:31.231	20551	10601	-94	-87	17	19.25	68.27	2.999
2014-08-27 06:02:42.367	20551	10601	-94	-88	17	19.25	68.21	2.999
2014-08-27 06:03:18.97	20551	10601	-94	-88	20	19.28	68.16	2.999
2014-08-27 06:03:49.406	20551	10601	-94	-88	20	19.27	68.16	2.999
2014-08-27 06:04:09.675	20551	10601	-94	-88	20	19.25	68.16	2.999
2014-08-27 06:04:21.659	20551	10601	-94	-88	20	19.25	68.18	2.999
2014-08-27 06:04:30.77	20551	10601	-94	-87	20	19.25	68.21	2.999
2014-08-27 06:04:59.262	20551	10601	-94	-86	20	19.25	68.21	2.999
2014-08-27 06:05:13.435	20551	10601	-94	-87	20	19.25	68.18	2.999
2014-08-27 06:05:26.599	20551	10601	-94	-87	19	19.25	68.21	2.999
2014-08-27 06:05:37.807	20551	10601	-94	-88	27	19.28	68.19	2.999
2014-08-27 06:05:50.978	20551	10601	-94	-87	27	19.29	68.16	2.999
2014-08-27 06:06:00.091	20551	10601	-94	-88	27	19.28	68.16	2.999
2014-08-27 06:06:09.214	20551	10601	-94	-88	27	19.28	68.16	2.999
2014-08-27 06:06:31.519	20551	10601	-94	-88	27	19.27	68.16	2.999
2014-08-27 06:06:51.835	20551	10601	-94	-88	25	19.25	68.18	2.999
2014-08-27 06:07:34.374	20551	10601	-94	-89	25	19.29	68.16	2.999
2014-08-27 06:08:49.51	20551	10601	-94	-88	21	19.29	68.16	2.999
2014-08-27 06:09:15.887	20551	10601	-94	-88	21	19.31	68.14	2.999
2014-08-27 06:10:20.855	20551	10601	-94	-88	21	19.36	67.95	2.999
2014-08-27 06:10:31.007	20551	10601	-94	-88	21	19.36	67.98	2.999
2014-08-27 06:10:58.363	20551	10601	-94	-88	20	19.33	68.0	2.999
2014-08-27 06:11:09.495	20551	10601	-94	-88	20	19.33	68.03	2.999
2014-08-27 06:11:38.07	20551	10601	-94	-88	19	19.32	68.05	2.999
2014-08-27 06:11:51.263	20551	10601	-94	-88	18	19.32	68.08	2.999
2014-08-27 06:12:11.599	20551	10601	-94	-87	18	19.31	68.14	2.999
2014-08-27 06:12:19.703	20551	10601	-94	-88	17	19.29	68.13	2.999
2014-08-27 06:12:33.983	20551	10601	-94	-88	17	19.32	68.14	2.999
2014-08-27 06:12:59.523	20551	10601	-94	-88	19	19.32	68.11	2.999
2014-08-27 06:13:23.879	20551	10601	-94	-88	19	19.33	68.11	2.999
2014-08-27 06:13:53.227	20551	10601	-94	-87	19	19.32	68.11	2.999
2014-08-27 06:14:22.623	20551	10601	-94	-88	19	19.32	68.11	2.999
2014-08-27 06:14:27.734	20551	10601	-94	-88	19	19.32	68.11	2.999
2014-08-27 06:14:59.194	20551	10601	-94	-88	19	19.32	68.11	2.999
2014-08-27 06:15:22.551	20551	10601	-94	-88	18	19.32	68.14	2.999
2014-08-27 06:15:39.77	20551	10601	-94	-89	18	19.35	68.11	2.999
2014-08-27 06:15:59.03	20551	10601	-94	-89	18	19.35	68.09	2.999
2014-08-27 06:16:18.282	20551	10601	-94	-88	18	19.33	68.08	2.999
2014-08-27 06:16:29.478	20551	10601	-94	-89	18	19.33	68.06	2.999
2014-08-27 06:16:40.674	20551	10601	-94	-89	18	19.33	68.08	2.999
2014-08-27 06:16:48.958	20551	10601	-94	-88	17	19.33	68.11	2.999
2014-08-27 06:17:00.134	20551	10601	-94	-89	16	19.32	68.11	2.999
2014-08-27 06:17:10.271	20551	10601	-94	-88	16	19.32	68.08	2.999
2014-08-27 06:17:20.391	20551	10601	-94	-88	16	19.32	68.11	2.999
2014-08-27 06:17:28.506	20551	10601	-94	-88	16	19.32	68.08	2.999
2014-08-27 06:17:43.733	20551	10601	-94	-88	15	19.32	68.11	2.999
2014-08-27 06:18:08.811	20551	10601	-94	-88	22	19.36	68.06	2.999
2014-08-27 06:18:18.078	20551	10601	-94	-88	22	19.38	68.04	2.999
2014-08-27 06:18:30.25	20551	10601	-94	-89	22	19.38	67.98	2.999
2014-08-27 06:18:39.363	20551	10601	-94	-88	22	19.38	67.98	2.999
2014-08-27 06:18:48.488	20551	10601	-94	-88	21	19.36	67.98	2.999
2014-08-27 06:19:02.651	20551	10601	-91	-88	21
2014-08-27 06:19:02.667	20551	10601	-94	-88	21	19.36	68.0	2.999
2014-08-27 06:19:09.835	20551	10601	-94	-88	20	19.36	68.0	2.999
2014-08-27 06:19:21.619	20551	10601	-94	-89	20	19.36	68.0	2.999
2014-08-27 06:19:30.731	20551	10601	-94	-88	20	19.35	68.03	2.999
2014-08-27 06:19:43.05	20551	10601	-94	-89	19	19.36	68.03	2.999
2014-08-27 06:19:59.298	20551	10601	-94	-89	17	19.36	68.03	2.999
2014-08-27 06:20:13.475	20551	10601	-94	-88	17	19.35	68.03	2.999
2014-08-27 06:20:26.699	20551	10601	-94	-89	16	19.33	68.03	2.999
2014-08-27 06:20:31.77	20551	10601	-94	-88	19	19.33	68.03	2.999
2014-08-27 06:20:38.882	20551	10601	-94	-88	19	19.36	68.03	2.999
2014-08-27 06:20:54.059	20551	10601	-94	-87	17	19.36	68.03	2.999
2014-08-27 06:21:18.446	20551	10601	-94	-88	24	19.36	68.0	2.999
2014-08-27 06:22:38.55	20551	10601	-94	-86	22	19.35	68.03	2.999
2014-08-27 06:22:38.583	20551	10601	-94	-87	20	19.33	68.0	2.999
2014-08-27 06:22:47.699	20551	10601	-94	-87	20	19.32	68.05	2.999
2014-08-27 06:23:06.906	20551	10601	-94	-87	19	19.33	68.06	2.999
2014-08-27 06:23:19.078	20551	10601	-94	-87	19	19.32	68.08	2.999
2014-08-27 06:25:06.515	20551	10601	-94	-86	19	19.36	68.03	2.999
2014-08-27 06:26:18.479	20551	10601	-94	-86	22	19.4	67.93	2.999
2014-08-27 06:26:32.73	20551	10601	-94	-87	22	19.39	67.93	2.999
2014-08-27 06:26:50.931	20551	10601	-94	-88	22	19.38	67.95	2.999
2014-08-27 06:28:00.838	20551	10601	-94	-87	22	19.39	67.98	2.999
2014-08-27 06:28:50.467	20551	10601	-94	-87	19	19.38	68.01	2.999
2014-08-27 06:28:58.57	20551	10601	-94	-87	19	19.39	68.01	2.999
2014-08-27 06:29:12.734	20551	10601	-94	-88	19	19.36	68.01	2.999
2014-08-27 06:29:25.279	20551	10601	-94	-88	19	19.39	68.01	2.999
2014-08-27 06:29:28.35	20551	10601	-94	-88	22	19.38	67.98	2.999
2014-08-27 06:29:28.371	20551	10601	-94	-88	22	19.38	67.98	2.999
2014-08-27 06:29:42.531	20551	10601	-94	-88	22	19.39	67.98	2.999
2014-08-27 06:29:49.647	20551	10601	-94	-87	22	19.39	67.95	2.999
2014-08-27 06:29:59.766	20551	10601	-94	-87	22	19.4	67.93	2.999
2014-08-27 06:30:14.939	20551	10601	-94	-88	22	19.39	67.92	2.999
2014-08-27 06:30:24.05	20551	10601	-94	-87	22	19.39	67.95	2.999
2014-08-27 06:30:33.175	20551	10601	-94	-87	21	19.4	67.96	2.999
2014-08-27 06:30:44.31	20551	10601	-94	-88	21	19.4	67.96	2.999
2014-08-27 06:30:48.374	20551	10601	-94	-88	21	19.4	67.93	2.999
2014-08-27 06:30:58.499	20551	10601	-94	-88	21	19.39	67.93	2.999
2014-08-27 06:31:11.67	20551	10601	-94	-88	21	19.42	67.93	2.999
2014-08-27 06:31:24.822	20551	10601	-94	-88	21	19.39	67.95	2.999
2014-08-27 10:26:33.754	20551	10601	-94	-88	10	24.2	64.4	2.999
2014-08-27 10:27:19.587	20551	10601	-94	-87	10	24.25	64.29	2.999
2014-08-27 10:27:30.731	20551	10601	-94	-88	10	24.26	64.29	2.999
2014-08-27 10:27:43.595	20551	10601	-94	-89	10	24.24	64.29	2.999
2014-08-27 10:27:49.938	20551	10601	-94	-91	10	24.26	64.32	2.999
2014-08-27 10:28:01.098	20551	10601	-94	-89	10	24.24	64.34	2.999
2014-08-27 10:28:22.122	20551	10601	-94	-92	10	24.26	64.35	2.999
2014-08-27 10:28:52.483	20551	10601	-94	-89	11	24.28	64.32	2.999
2014-08-27 10:29:11.494	20551	10601	-94	-86	11	24.28	64.32	2.999
2014-08-27 10:29:25.602	20551	10601	-94	-90	13	24.29	64.32	2.999
2014-08-27 10:29:32.102	20551	10601	-94	-90	13	24.31	64.3	2.999
2014-08-27 10:29:50.463	20551	10601	-94	-89	14	24.31	64.33	2.999
2014-08-27 10:30:13.775	20551	10601	-94	-86	14	24.33	64.3	2.999
2014-08-27 10:30:18.883	20551	10601	-94	-85	15	24.34	64.27	2.999
2014-08-27 10:30:32.074	20551	10601	-94	-86	15	24.35	64.27	2.999
2014-08-27 10:30:42.19	20551	10601	-94	-88	15	24.34	64.3	2.999
2014-08-27 10:31:03.466	20551	10601	-94	-89	16	24.36	64.28	2.999
2014-08-27 10:31:11.61	20551	10601	-94	-88	16	24.36	64.28	2.999
2014-08-27 10:31:36.966	20551	10601	-94	-91	16	24.38	64.28	2.999
2014-08-27 10:31:46.098	20551	10601	-94	-90	19	24.39	64.25	2.999
2014-08-27 10:31:54.206	20551	10601	-94	-88	22	24.41	64.26	2.999
2014-08-27 10:32:20.542	20551	10601	-94	-90	24	24.44	64.17	2.999
2014-08-27 10:34:20.827	20551	10601	-94	-88	28	24.49	64.18	2.999
2014-08-27 10:34:28.982	20551	10601	-94	-87	28	24.49	64.18	2.999
2014-08-27 10:35:02.444	20551	10601	-94	-87	26	24.52	64.19	2.999
2014-08-27 10:36:38.674	20551	10601	-94	-88	24	24.58	64.14	2.999
2014-08-27 10:37:24.302	20551	10601	-94	-90	26	24.63	64.05	2.999
2014-08-27 10:38:19.054	20551	10601	-94	-93	28	24.71	64.01	2.999
2014-08-27 10:38:34.23	20551	10601	-94	-86	28	24.69	64.01	2.999
2014-08-27 10:38:53.706	20551	10601	-91	-85	26	24.69	64.01	2.999
2014-08-27 10:40:36.343	20551	10601	-94	-89	24	24.74	64.02	2.999
2014-08-27 10:41:13.034	20551	10601	-94	-86	20	24.77	63.96	2.999
2014-08-27 10:43:53.394	20551	10601	-94	-89	18	24.86	63.91	2.999
2014-08-27 10:44:01.498	20551	10601	-94	-88	18	24.86	63.91	2.999
2014-08-27 10:49:33.002	20551	10601	-94	-89	17	24.97	63.82	2.999
2014-08-27 10:49:40.138	20551	10601	-94	-88	17	24.97	63.85	2.999
2014-08-27 10:49:50.27	20551	10601	-94	-88	17	24.97	63.85	2.999
2014-08-27 10:50:03.434	20551	10601	-94	-88	17	24.96	63.84	2.999
2014-08-27 10:50:09.523	20551	10601	-94	-89	16	24.96	63.87	2.999
2014-08-27 10:50:37.822	20551	10601	-94	-90	16	24.96	63.93	2.999
2014-08-27 10:51:46.658	20551	10601	-94	-93	16	24.97	64.02	2.999
2014-08-27 10:52:11.931	20551	10601	-94	-94	16	24.99	63.97	2.999
2014-08-27 10:52:25.092	20551	10601	-94	-92	16	25.02	63.94	2.999
2014-08-27 10:52:39.254	20551	10601	-94	-94	16	25.04	63.91	2.999
2014-08-27 10:52:56.542	20551	10601	-94	-89	19	25.04	63.89	2.999
2014-08-27 10:54:23.974	20551	10601	-94	-90	29	25.13	63.72	2.999
2014-08-27 10:55:29.778	20551	10601	-94	-88	38	25.22	63.59	2.999
2014-08-27 10:55:50.006	20551	10601	-94	-87	38	25.24	63.5	2.999
2014-08-27 11:05:40.694	20551	10601	-94	-87	27	25.41	63.59	2.999
2014-08-27 11:07:02.671	20551	10601	-94	-88	26	25.47	63.54	2.999
2014-08-27 11:08:49.623	20551	10601	-94	-90	27	25.51	63.67	2.999
2014-08-27 11:09:06.842	20551	10601	-94	-90	27	25.55	63.64	2.999
2014-08-27 11:09:22.046	20551	10601	-94	-91	26	25.55	63.61	2.999
2014-08-27 11:09:41.298	20551	10601	-94	-90	26	25.58	63.62	2.999
2014-08-27 11:10:55.15	20551	10601	-94	-90	26	25.63	63.66	2.999
2014-08-27 11:11:05.278	20551	10601	-94	-91	25	25.66	63.66	2.999
2014-08-27 11:12:03.95	20551	10601	-94	-90	25	25.74	63.61	2.999
2014-08-27 11:13:50.099	20551	10601	-94	-88	25	25.9	63.55	2.999
2014-08-27 11:15:31.286	20551	10601	-94	-90	30	26.13	63.26	2.999
2014-08-27 11:15:44.438	20551	10601	-94	-88	30	26.15	63.2	2.999
2014-08-27 11:17:15.526	20551	10601	-94	-88	32	26.27	63.01	2.999
2014-08-27 11:17:19.591	20551	10601	-94	-93	32	26.27	63.04	2.999
2014-08-27 11:17:29.731	20551	10601	-94	-91	32	26.27	63.04	2.999
2014-08-27 11:52:28.554	20551	10601	-94	-89	26	26.99	62.92	2.999
2014-08-27 11:53:00.951	20551	10601	-94	-93	24	27.01	62.89	2.999
2014-08-27 11:54:26.017	20551	10601	-94	-89	26	27.01	62.89	2.999
2014-08-27 11:54:48.355	20551	10601	-94	-92	28	27.04	62.9	2.999
2014-08-27 11:55:21.763	20551	10601	-94	-89	28	27.04	62.9	2.999
2014-08-27 11:57:24.447	20551	10601	-94	-90	26	27.11	62.88	2.999
2014-08-27 11:57:43.714	20551	10601	-94	-94	26	27.11	62.88	2.999
2014-08-27 11:58:24.207	20551	10601	-94	-90	28	27.16	62.89	2.999
2014-08-27 12:02:21.366	20551	10601	-94	-88	26	27.32	62.73	2.999
2014-08-27 12:02:43.634	20551	10601	-94	-83	25	27.36	62.71	2.999
2014-08-27 12:03:11.987	20551	10601	-94	-86	25	27.35	62.68	2.999
2014-08-27 12:03:36.003	20551	10601	-94	-88	24	27.36	62.68	2.999
2014-08-27 12:03:38.046	20551	10601	-94	-91	24	27.36	62.68	2.999
2014-08-27 12:04:03.362	20551	10601	-94	-90	24	27.36	62.71	2.999
2014-08-27 12:04:03.382	20551	10601	-94	-90	24	27.36	62.71	2.999
2014-08-27 12:04:27.706	20551	10601	-94	-89	23	27.38	62.71	2.999
2014-08-27 12:05:51.707	20551	10601	-94	-87	27	27.41	62.66	2.999
